Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2016-11-07,1.5125,1.7504123449325562,2017-11-07,5.231999397277832
2016-11-08,1.5125,1.7477107048034668,2017-11-08,5.16118049621582
2016-11-09,1.5125,1.718238115310669,2017-11-09,5.06642484664917
2016-11-10,1.5125,1.6644508838653564,2017-11-10,5.333416938781738
2016-11-11,1.5444444444444445,2.160569906234741,2017-11-13,5.2468061447143555
2016-11-14,1.5444444444444445,2.05422306060791,2017-11-14,5.285051345825195
2016-11-15,1.5444444444444445,2.116852045059204,2017-11-15,5.181413173675537
2016-11-16,1.5444444444444445,2.250459909439087,2017-11-16,5.2216362953186035
2016-11-17,1.5444444444444445,2.2691266536712646,2017-11-17,5.21546745300293
2016-11-18,1.5444444444444445,2.2929489612579346,2017-11-20,5.282585144042969
2016-11-21,1.5444444444444445,2.283616065979004,2017-11-21,5.331194877624512
2016-11-22,1.655,2.3000714778900146,2017-11-22,5.307243824005127
2016-11-23,1.655,2.311386823654175,2017-11-24,5.357369899749756
2016-11-25,1.655,2.316059112548828,2017-11-27,5.287736892700195
2016-11-28,1.655,2.314831256866455,2017-11-28,5.203041076660156
2016-11-29,1.655,2.2936766147613525,2017-11-29,4.850179195404053
2016-11-30,1.655,2.2678489685058594,2017-11-30,4.956109523773193
2016-12-01,1.655,2.1556875705718994,2017-12-01,4.881290912628174
2016-12-02,1.655,2.1756110191345215,2017-12-04,4.609175205230713
2016-12-05,1.655,2.259979486465454,2017-12-05,4.635844707489014
2016-12-06,1.655,2.2971208095550537,2017-12-06,4.673378944396973
2016-12-07,1.655,2.3384430408477783,2017-12-07,4.74078893661499
2016-12-08,1.655,2.299333333969116,2017-12-08,4.728442668914795
2016-12-09,1.655,2.258502721786499,2017-12-11,4.806718826293945
2016-12-12,1.655,2.203651189804077,2017-12-12,4.712391376495361
2016-12-13,1.7522727272727274,2.24251389503479,2017-12-13,4.597324848175049
2016-12-14,1.8562500000000002,2.372387170791626,2017-12-14,4.604485988616943
2016-12-15,1.8562500000000002,2.4279773235321045,2017-12-15,4.7301716804504395
2016-12-16,1.8562500000000002,2.469791889190674,2017-12-18,4.88672399520874
2016-12-19,1.8562500000000002,2.4997997283935547,2017-12-19,4.842524528503418
2016-12-20,1.9346153846153848,2.586874008178711,2017-12-20,4.859562397003174
2016-12-21,1.9346153846153848,2.60310697555542,2017-12-21,4.837090969085693
2016-12-22,1.9346153846153848,2.634592294692993,2017-12-22,4.821783542633057
2016-12-23,1.9346153846153848,2.700265884399414,2017-12-26,4.8753662109375
2016-12-27,1.9346153846153848,2.885728359222412,2017-12-27,4.868699073791504
2016-12-28,1.9346153846153848,2.6872293949127197,2017-12-28,4.874377727508545
2016-12-29,1.9346153846153848,2.7408511638641357,2017-12-29,4.778075695037842
2016-12-30,1.9346153846153848,2.6254916191101074,2018-01-02,4.92252779006958
2017-01-03,1.9346153846153848,2.5091469287872314,2018-01-03,5.246499538421631
2017-01-04,1.9346153846153848,2.567688226699829,2018-01-04,5.2741546630859375
2017-01-05,1.9346153846153848,2.5025057792663574,2018-01-05,5.318850517272949
2017-01-06,1.9346153846153848,2.5359578132629395,2018-01-08,5.4818243980407715
2017-01-09,1.9346153846153848,2.638773202896118,2018-01-09,5.48034143447876
2017-01-10,1.9346153846153848,2.618849992752075,2018-01-10,5.523306369781494
2017-01-11,1.9346153846153848,2.5866270065307617,2018-01-11,5.533184051513672
2017-01-12,1.9346153846153848,2.5443201065063477,2018-01-12,5.5060224533081055
2017-01-13,1.9346153846153848,2.544074535369873,2018-01-16,5.435153961181641
2017-01-17,1.9346153846153848,2.487009048461914,2018-01-17,5.54898738861084
