GradeDate,Firm,currentPriceTarget,priorPriceTarget
2025-10-30,Wells Fargo,700.0,675.0
2025-10-30,Raymond James,600.0,630.0
2025-10-30,Morgan Stanley,650.0,625.0
2025-10-30,Piper Sandler,650.0,650.0
2025-11-14,Baird,600.0,0.0
2025-11-18,Rothschild & Co,500.0,560.0
2025-12-04,DA Davidson,650.0,650.0
2025-12-22,Wedbush,625.0,625.0
2026-01-08,Wells Fargo,665.0,700.0
2026-01-12,Barclays,610.0,625.0
2026-01-20,TD Cowen,625.0,655.0
2026-01-21,Mizuho,620.0,640.0
2026-01-21,Citigroup,660.0,690.0
2026-01-22,Guggenheim,586.0,586.0
2026-01-22,Wells Fargo,630.0,665.0
2026-01-23,UBS,600.0,650.0
2026-01-26,B of A Securities,520.0,640.0
2026-01-29,DA Davidson,650.0,650.0
2026-01-29,RBC Capital,640.0,640.0
2026-01-29,Stifel,540.0,520.0
2026-01-29,Wedbush,575.0,625.0
2026-01-29,Scotiabank,600.0,650.0
2026-01-29,Evercore ISI Group,580.0,640.0
2026-01-29,Piper Sandler,600.0,650.0
2026-01-29,Wells Fargo,615.0,630.0
2026-01-29,Cantor Fitzgerald,590.0,590.0
2026-01-29,Keybanc,600.0,630.0
2026-01-30,Citigroup,635.0,660.0
2026-02-05,Stifel,392.0,540.0
2026-03-25,UBS,510.0,600.0
2026-04-10,BNP Paribas,556.0,659.0
2026-04-14,Piper Sandler,500.0,600.0
2026-04-14,Mizuho,515.0,620.0
2026-04-15,Baird,500.0,540.0
2026-04-16,TD Cowen,540.0,610.0
2026-04-22,Citigroup,600.0,635.0
2026-04-23,Guggenheim,586.0,586.0
2026-04-27,Oppenheimer,515.0,630.0
2026-04-28,BMO Capital,505.0,575.0
2026-04-28,Benchmark,450.0,450.0
2026-04-30,Bernstein,646.0,641.0
2026-04-30,Citigroup,620.0,600.0
2026-04-30,Evercore ISI Group,510.0,580.0
2026-04-30,Guggenheim,586.0,586.0
2026-04-30,Barclays,545.0,600.0
2026-04-30,Wells Fargo,625.0,615.0
2026-04-30,Cantor Fitzgerald,502.0,502.0
2026-04-30,Wedbush,575.0,575.0
2026-04-30,Truist Securities,575.0,675.0
2026-04-30,Scotiabank,550.0,600.0
2026-04-30,Piper Sandler,540.0,500.0
2026-04-30,Benchmark,525.0,450.0
2026-05-01,Stifel,415.0,392.0
2026-05-06,Tigress Financial,680.0,595.0
2026-05-13,Wedbush,575.0,575.0
2026-06-01,Citizens,550.0,0.0
2026-06-01,Wells Fargo,650.0,625.0
2026-06-04,TD Cowen,540.0,540.0
2026-06-04,Cantor Fitzgerald,502.0,502.0
2026-06-04,Citizens,550.0,550.0
2026-06-25,Stifel,400.0,415.0
2026-07-06,DA Davidson,550.0,550.0
2026-07-06,Wolfe Research,525.0,570.0
2026-07-07,BMO Capital,515.0,500.0
2026-07-10,Argus Research,510.0,620.0
2026-07-15,Wells Fargo,625.0,650.0
2026-07-15,Citigroup,570.0,620.0
2026-07-15,Mizuho,490.0,515.0
2026-07-15,Evercore ISI Group,525.0,510.0
