GradeDate,Firm,currentPriceTarget,priorPriceTarget
2020-01-17,Nomura Instinet,70.0,56.25
2020-01-23,B of A Securities,85.0,82.5
2020-01-24,Rosenblatt,15.625,9.375
2020-01-24,Wedbush,100.0,87.5
2020-01-24,Cowen & Co.,87.5,81.25
2020-01-24,"Monness, Crespi, Hardt",75.0,0.0
2020-01-27,Deutsche Bank,72.5,70.0
2020-01-29,Cascend,93.75,87.5
2020-01-29,Loop Capital,81.25,66.25
2020-01-29,Bernstein,75.0,75.0
2020-01-29,DA Davidson,96.25,93.75
2020-01-29,Nomura,73.75,70.0
2020-01-29,Goldman Sachs,75.0,48.0
2020-01-29,Baird,90.0,68.75
2020-01-29,"Monness, Crespi, Hardt",23.125,18.75
2020-01-29,Deutsche Bank,76.25,72.5
2020-01-29,Citigroup,93.75,75.0
2020-01-29,B of A Securities,87.5,85.0
2020-01-29,Wells Fargo,78.75,61.25
2020-01-29,Raymond James,90.0,70.0
2020-01-29,Credit Suisse,72.5,68.75
2020-01-29,Piper Sandler,85.75,76.25
2020-01-29,RBC Capital,89.5,82.5
2020-01-29,JP Morgan,87.5,75.0
2020-01-29,Evercore ISI Group,22.8125,22.5
2020-01-29,Cowen & Co.,92.5,87.5
2020-01-30,B of A Securities,88.75,0.0
2020-02-18,Barclays,18.5625,19.0
2020-02-18,Canaccord Genuity,86.25,88.75
2020-02-18,Goldman Sachs,75.0,75.0
2020-02-18,Bernstein,75.0,75.0
2020-02-18,DA Davidson,92.5,96.25
2020-03-02,Cascend,87.5,93.75
2020-03-02,Oppenheimer,20.0,0.0
2020-03-03,Wedbush,100.0,100.0
2020-03-04,Nomura Instinet,73.75,0.0
2020-03-06,B of A Securities,87.5,0.0
2020-03-06,Deutsche Bank,73.75,76.25
2020-03-08,Wedbush,100.0,100.0
2020-03-10,UBS,83.75,88.75
2020-03-11,B of A Securities,80.0,87.5
2020-03-13,Wells Fargo,78.75,0.0
2020-03-17,Morgan Stanley,82.0,92.0
2020-03-17,Jefferies,20.0,23.125
2020-03-17,Goldman Sachs,66.25,75.0
2020-03-18,Wedbush,83.75,0.0
