ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2018-11-29,Canaccord Genuity,56.25,42.60129928588867,2019-11-29,64.36231994628906
2018-12-04,HSBC,50.0,41.92270278930664,2019-12-04,63.03532409667969
2018-12-06,Rosenblatt,41.25,41.45528793334961,2019-12-06,65.19563293457031
2018-12-07,Morgan Stanley,59.0,39.97711944580078,2019-12-09,64.2828598022461
2018-12-10,Citigroup,50.0,40.24048614501953,2019-12-10,64.65856170654297
2018-12-14,DA Davidson,70.0,39.262943267822266,2019-12-16,67.39920806884766
2019-01-03,Baird,46.25,33.737003326416016,2020-01-03,71.63065338134766
2019-01-03,Nomura,43.75,33.737003326416016,2020-01-03,71.63065338134766
2019-01-03,Canaccord Genuity,47.5,33.737003326416016,2020-01-03,71.63065338134766
2019-01-03,Wedbush,50.0,33.737003326416016,2020-01-03,71.63065338134766
2019-01-03,Wells Fargo,40.0,33.737003326416016,2020-01-03,71.63065338134766
2019-01-03,Citigroup,42.5,33.737003326416016,2020-01-03,71.63065338134766
2019-01-03,Morgan Stanley,52.75,33.737003326416016,2020-01-03,71.63065338134766
2019-01-03,B of A Securities,49.0,33.737003326416016,2020-01-03,71.63065338134766
2019-01-04,Citigroup,42.5,35.177207946777344,2020-01-06,72.20143127441406
2019-01-30,Nomura,42.5,39.2083740234375,2020-01-30,77.99824523925781
2019-01-30,UBS,46.25,39.2083740234375,2020-01-30,77.99824523925781
2019-01-30,Canaccord Genuity,46.25,39.2083740234375,2020-01-30,77.99824523925781
2019-01-30,BMO Capital,9.5625,39.2083740234375,2020-01-30,77.99824523925781
2019-01-30,Morgan Stanley,49.25,39.2083740234375,2020-01-30,77.99824523925781
2019-01-30,Citigroup,42.5,39.2083740234375,2020-01-30,77.99824523925781
2019-01-30,B of A Securities,45.0,39.2083740234375,2020-01-30,77.99824523925781
2019-03-14,Cowen & Co.,55.0,43.780029296875,2020-03-13,67.1029281616211
2019-03-21,Citigroup,55.0,46.486934661865234,2020-03-20,55.33933639526367
2019-03-21,Needham,56.25,46.486934661865234,2020-03-20,55.33933639526367
2019-03-21,Wedbush,53.75,46.486934661865234,2020-03-20,55.33933639526367
2019-03-26,Morgan Stanley,55.0,44.509178161621094,2020-03-25,59.269378662109375
2019-03-26,Canaccord Genuity,57.5,44.509178161621094,2020-03-25,59.269378662109375
2019-03-26,Baird,50.0,44.509178161621094,2020-03-25,59.269378662109375
2019-03-26,UBS,53.75,44.509178161621094,2020-03-25,59.269378662109375
2019-04-10,HSBC,45.0,47.80465316772461,2020-04-09,64.6937255859375
2019-04-10,B of A Securities,55.0,47.80465316772461,2020-04-09,64.6937255859375
2019-04-11,Credit Suisse,52.25,47.406707763671875,2020-04-13,65.96351623535156
2019-04-24,Morgan Stanley,58.5,49.363033294677734,2020-04-23,66.3932113647461
2019-04-25,UBS,58.75,48.91505813598633,2020-04-24,68.30995178222656
2019-05-01,Wells Fargo,53.75,50.16368103027344,2020-04-30,70.92432403564453
2019-05-01,Morgan Stanley,60.0,50.16368103027344,2020-04-30,70.92432403564453
2019-05-01,Wedbush,58.75,50.16368103027344,2020-04-30,70.92432403564453
2019-05-01,Canaccord Genuity,61.25,50.16368103027344,2020-04-30,70.92432403564453
2019-05-01,B of A Securities,57.5,50.16368103027344,2020-04-30,70.92432403564453
2019-05-17,Nomura,43.75,45.209228515625,2020-05-18,76.23827362060547
2019-05-23,UBS,56.25,42.975059509277344,2020-05-22,77.1895523071289
2019-05-28,Citigroup,12.8125,42.63301086425781,2020-05-27,77.00074005126953
2019-05-30,Morgan Stanley,57.75,42.64975357055664,2020-05-29,76.9595947265625
2019-05-30,Morgan Stanley,57.75,42.64975357055664,2020-05-29,76.9595947265625
2019-06-04,Canaccord Genuity,50.5,42.970279693603516,2020-06-03,78.69757080078125
2019-06-06,Evercore ISI Group,51.25,44.3050422668457,2020-06-05,80.24187469482422
2019-06-20,Deutsche Bank,51.25,47.71126937866211,2020-06-19,84.65217590332031
2019-07-09,JP Morgan,59.75,48.137062072753906,2020-07-08,92.31328582763672
2019-07-17,Goldman Sachs,46.75,48.64176940917969,2020-07-16,93.45578002929688
2019-07-19,Nomura,45.0,48.4599723815918,2020-07-20,95.23246765136719
