ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2019-04-30,Nomura,65.0,59.421104431152344,2020-04-29,66.5191650390625
2019-04-30,Stifel,64.35,59.421104431152344,2020-04-29,66.5191650390625
2019-04-30,Morgan Stanley,71.25,59.421104431152344,2020-04-29,66.5191650390625
2019-05-29,China Renaissance,63.5,55.50482177734375,2020-05-28,70.28873443603516
2019-05-29,Pivotal Research,62.5,55.50482177734375,2020-05-28,70.28873443603516
2019-06-04,Loop Capital,62.5,52.26108932495117,2020-06-03,71.33000183105469
2019-07-15,Morgan Stanley,70.0,57.019893646240234,2020-07-14,75.3746337890625
2019-07-26,Keybanc,75.8,61.713775634765625,2020-07-27,75.79937744140625
2019-07-26,Nomura,70.0,61.713775634765625,2020-07-27,75.79937744140625
2019-07-26,Citigroup,72.5,61.713775634765625,2020-07-27,75.79937744140625
2019-07-26,Canaccord Genuity,67.5,61.713775634765625,2020-07-27,75.79937744140625
2019-07-26,Morgan Stanley,72.5,61.713775634765625,2020-07-27,75.79937744140625
2019-07-26,Credit Suisse,75.0,61.713775634765625,2020-07-27,75.79937744140625
2019-07-26,Wedbush,75.0,61.713775634765625,2020-07-27,75.79937744140625
2019-07-26,Stifel,64.95,61.713775634765625,2020-07-27,75.79937744140625
2019-07-26,Mizuho,70.0,61.713775634765625,2020-07-27,75.79937744140625
2019-10-25,BMO Capital,62.25,62.65938949584961,2020-10-26,78.51827239990234
2019-10-29,BMO Capital,62.5,62.478981018066406,2020-10-28,74.87606048583984
2019-10-29,Keybanc,77.3,62.478981018066406,2020-10-28,74.87606048583984
2019-10-29,Canaccord Genuity,72.5,62.478981018066406,2020-10-28,74.87606048583984
2019-10-29,Barclays,70.0,62.478981018066406,2020-10-28,74.87606048583984
2019-12-03,Piper Sandler,75.0,64.16802215576172,2020-12-02,90.44649505615234
2019-12-05,Stifel,76.25,65.76485443115234,2020-12-04,90.38651275634766
2020-01-06,Pivotal Research,82.5,69.27620697021484,2021-01-05,86.23780822753906
2020-01-10,Bernstein,80.0,70.82001495361328,2021-01-11,87.04266357421875
2020-01-13,Evercore ISI Group,80.0,71.36865997314453,2021-01-12,86.10795593261719
2020-01-17,UBS,83.75,73.32579040527344,2021-01-19,88.43929290771484
2020-01-21,Morgan Stanley,78.0,73.46110534667969,2021-01-20,93.17727661132812
2020-01-24,Keybanc,88.45,72.66416931152344,2021-01-25,93.88153076171875
2020-01-27,Mizuho,82.5,70.95730590820312,2021-01-26,94.55902099609375
2020-01-30,Wedbush,81.25,72.07340240478516,2021-01-29,90.56493377685547
2020-01-31,BMO Capital,67.5,71.00933837890625,2021-02-01,93.82157135009766
2020-02-04,SunTrust Robinson Humphrey,80.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,Susquehanna,90.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,JMP Securities,77.5,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,BMO Capital,70.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,Baird,80.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,Oppenheimer,81.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,Nomura,84.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,Deutsche Bank,85.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,Nomura Instinet,84.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,Needham,90.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,Pivotal Research,85.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,Piper Sandler,80.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,B of A Securities,81.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-04,Raymond James,79.0,71.63528442382812,2021-02-03,102.0391845703125
2020-02-05,Argus Research,81.0,71.6670150756836,2021-02-04,101.77901458740234
2020-02-06,CFRA,88.05,73.14987182617188,2021-02-05,103.5235366821289
