ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2022-04-25,Mizuho,325.0,185.36221313476562,2023-04-25,205.74327087402344
2022-04-28,Evercore ISI Group,325.0,203.93910217285156,2023-04-28,238.22796630859375
2022-04-28,Piper Sandler,230.0,203.93910217285156,2023-04-28,238.22796630859375
2022-04-28,Canaccord Genuity,330.0,203.93910217285156,2023-04-28,238.22796630859375
2022-04-28,Rosenblatt,212.0,203.93910217285156,2023-04-28,238.22796630859375
2022-04-28,Wedbush,220.0,203.93910217285156,2023-04-28,238.22796630859375
2022-04-28,Morgan Stanley,330.0,203.93910217285156,2023-04-28,238.22796630859375
2022-04-28,Truist Securities,320.0,203.93910217285156,2023-04-28,238.22796630859375
2022-04-28,BMO Capital,222.0,203.93910217285156,2023-04-28,238.22796630859375
2022-04-28,Susquehanna,290.0,203.93910217285156,2023-04-28,238.22796630859375
2022-04-28,Raymond James,290.0,203.93910217285156,2023-04-28,238.22796630859375
2022-04-28,Credit Suisse,273.0,203.93910217285156,2023-04-28,238.22796630859375
2022-05-18,Guggenheim,250.0,190.5665283203125,2023-05-18,244.70115661621094
2022-05-24,Jefferies,310.0,179.70193481445312,2023-05-24,247.04061889648438
2022-06-01,Morgan Stanley,300.0,186.9978790283203,2023-06-01,270.2368469238281
2022-06-02,Piper Sandler,220.0,197.12889099121094,2023-06-02,270.2368469238281
2022-06-10,Goldman Sachs,290.0,174.04164123535156,2023-06-12,268.6904296875
2022-06-16,UBS,215.0,159.4696044921875,2023-06-16,278.5538330078125
2022-06-29,JP Morgan,225.0,162.51290893554688,2023-06-29,279.0792236328125
2022-06-30,JMP Securities,240.0,159.8462677001953,2023-06-30,284.4818115234375
2022-07-05,Barclays,280.0,166.7259063720703,2023-07-05,291.80743408203125
2022-07-07,Evercore ISI Group,280.0,170.69107055664062,2023-07-07,288.0008850097656
2022-07-13,Cowen & Co.,275.0,162.0668182373047,2023-07-13,310.68170166015625
2022-07-14,Citigroup,270.0,156.67416381835938,2023-07-14,306.18121337890625
2022-07-19,Credit Suisse,245.0,174.2498016357422,2023-07-19,313.2591247558594
2022-07-19,Morgan Stanley,280.0,174.2498016357422,2023-07-19,313.2591247558594
2022-07-21,Deutsche Bank,235.0,181.57546997070312,2023-07-21,291.69842529296875
2022-07-25,Rosenblatt,181.0,165.1992645263672,2023-07-25,291.9066162109375
2022-07-25,Mizuho,250.0,165.1992645263672,2023-07-25,291.9066162109375
2022-07-26,Keybanc,190.0,157.76455688476562,2023-07-26,295.97088623046875
2022-07-28,RBC Capital,190.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,UBS,195.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Evercore ISI Group,240.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,MKM Partners,240.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Stifel,230.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,B of A Securities,218.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Wells Fargo,275.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Barclays,250.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Rosenblatt,156.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Truist Securities,260.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Wolfe Research,200.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Goldman Sachs,255.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Keybanc,196.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Piper Sandler,190.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Oppenheimer,190.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Citigroup,222.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Deutsche Bank,200.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,JMP Securities,215.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Credit Suisse,214.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Raymond James,215.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,Mizuho,225.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-28,JP Morgan,200.0,159.32093811035156,2023-07-28,322.6466979980469
2022-07-29,DZ Bank,140.0,157.7150115966797,2023-07-31,315.8265380859375
2022-08-19,Morgan Stanley,225.0,166.4978790283203,2023-08-21,287.3763732910156
2022-08-22,Loop Capital,165.0,161.63064575195312,2023-08-22,285.0964050292969
2022-09-07,Rosenblatt,154.0,158.99378967285156,2023-09-07,296.0700378417969
2022-09-12,Piper Sandler,175.0,167.48916625976562,2023-09-12,299.0340270996094
2022-09-28,Truist Securities,240.0,140.37725830078125,2023-09-28,301.3139953613281
2022-10-04,B of A Securities,196.0,139.05885314941406,2023-10-04,302.91986083984375
2022-10-06,Goldman Sachs,200.0,137.859375,2023-10-06,312.68414306640625
2022-10-10,Morgan Stanley,205.0,132.62535095214844,2023-10-10,319.03839111328125
2022-10-11,Atlantic Equities,160.0,127.42105865478516,2023-10-11,324.9662780761719
2022-10-11,Credit Suisse,174.0,127.42105865478516,2023-10-11,324.9662780761719
2022-10-13,Cowen & Co.,205.0,129.15582275390625,2023-10-13,311.9505920410156
2022-10-19,MKM Partners,195.0,132.07020568847656,2023-10-19,310.08697509765625
2022-10-21,Deutsche Bank,170.0,128.87823486328125,2023-10-23,311.2765808105469
2022-10-21,JP Morgan,180.0,128.87823486328125,2023-10-23,311.2765808105469
2022-10-24,Mizuho,180.0,128.59075927734375,2023-10-24,309.8291931152344
2022-10-24,B of A Securities,150.0,128.59075927734375,2023-10-24,309.8291931152344
2022-10-25,Keybanc,175.0,136.3129425048828,2023-10-25,296.9225158691406
2022-10-25,Jefferies,200.0,136.3129425048828,2023-10-25,296.9225158691406
2022-10-27,Goldman Sachs,165.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,MKM Partners,140.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Stifel,185.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Deutsche Bank,125.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Canaccord Genuity,200.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Truist Securities,160.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,JP Morgan,115.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,B of A Securities,136.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,UBS,121.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Guggenheim,125.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Raymond James,171.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Cowen & Co.,135.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Rosenblatt,114.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,JMP Securities,150.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Oppenheimer,140.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Bernstein,135.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Credit Suisse,145.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Wolfe Research,140.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Mizuho,160.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Barclays,165.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Piper Sandler,116.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Morgan Stanley,105.0,97.08743286132812,2023-10-27,294.1469421386719
2022-10-27,Citigroup,168.0,97.08743286132812,2023-10-27,294.1469421386719
2022-11-02,Tigress Financial,260.0,89.7518310546875,2023-11-02,308.163818359375
2022-11-10,Rosenblatt,104.0,110.89615631103516,2023-11-10,325.90802001953125
2022-11-14,Oppenheimer,145.0,113.22569274902344,2023-11-14,333.38232421875
2022-11-15,Morgan Stanley,100.0,116.06080627441406,2023-11-15,329.8137512207031
2022-12-16,JP Morgan,150.0,118.39034271240234,2023-12-18,341.6200866699219
2023-01-04,New Street Research,145.0,126.26123046875,2024-01-04,344.0982666015625
2023-01-05,Mizuho,170.0,125.83496856689453,2024-01-05,348.8862609863281
2023-01-18,Morgan Stanley,130.0,131.86204528808594,2024-01-18,372.8557434082031
2023-01-20,MKM Partners,155.0,138.15673828125,2024-01-22,378.45654296875
2023-01-25,Credit Suisse,180.0,140.26821899414062,2024-01-25,389.75732421875
2023-01-26,Piper Sandler,136.0,146.0177459716797,2024-01-26,390.7089538574219
2023-01-31,LightShed Partners,200.0,147.67320251464844,2024-01-31,386.7438049316406
2023-02-02,Deutsche Bank,200.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Morgan Stanley,190.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Guggenheim,210.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Jefferies,225.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Susquehanna,225.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Cowen & Co.,175.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Truist Securities,215.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Wells Fargo,250.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Canaccord Genuity,220.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,JMP Securities,210.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Oppenheimer,220.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,RBC Capital,225.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Credit Suisse,220.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Rosenblatt,220.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Wolfe Research,220.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Evercore ISI Group,275.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Stifel,210.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Bernstein,210.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Raymond James,220.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Piper Sandler,215.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Barclays,260.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,B of A Securities,220.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Mizuho,210.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,Baird,205.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,UBS,235.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-02,JP Morgan,225.0,187.12673950195312,2024-02-02,470.8551330566406
2023-02-03,HSBC,110.0,184.90623474121094,2024-02-05,455.4107666015625
2023-02-03,Citigroup,228.0,184.90623474121094,2024-02-05,455.4107666015625
2023-02-08,Loop Capital,188.0,181.83319091796875,2024-02-08,465.9085693359375
2023-02-10,Tigress Financial,285.0,172.63401794433594,2024-02-12,464.81817626953125
2023-03-09,Oppenheimer,235.0,180.10838317871094,2024-03-08,502.0778503417969
2023-03-14,Evercore ISI Group,305.0,192.3310546875,2024-03-13,491.7772521972656
2023-03-15,Oppenheimer,260.0,196.02854919433594,2024-03-14,488.06585693359375
2023-03-15,Citigroup,260.0,196.02854919433594,2024-03-14,488.06585693359375
2023-03-15,Raymond James,238.0,196.02854919433594,2024-03-14,488.06585693359375
2023-03-15,Wolfe Research,230.0,196.02854919433594,2024-03-14,488.06585693359375
2023-03-16,JMP Securities,240.0,203.14602661132812,2024-03-15,480.39501953125
2023-03-21,Morgan Stanley,250.0,200.40016174316406,2024-03-20,501.6510314941406
2023-03-22,Keybanc,240.0,198.0706329345703,2024-03-21,503.8739013671875
2023-03-24,Barclays,270.0,204.2166748046875,2024-03-25,499.1701965332031
2023-03-24,JP Morgan,270.0,204.2166748046875,2024-03-25,499.1701965332031
2023-03-27,Guggenheim,240.0,201.0742645263672,2024-03-26,492.09478759765625
2023-03-30,Credit Suisse,251.0,206.0307159423828,2024-04-01,487.58953857421875
2023-04-05,Jefferies,250.0,209.63906860351562,2024-04-04,507.0097351074219
2023-04-06,UBS,280.0,214.21881103515625,2024-04-05,523.3041381835938
2023-04-06,Argus Research,270.0,214.21881103515625,2024-04-05,523.3041381835938
2023-04-13,Goldman Sachs,245.0,218.4318389892578,2024-04-12,507.9822692871094
2023-04-13,Piper Sandler,250.0,218.4318389892578,2024-04-12,507.9822692871094
2023-04-14,TD Cowen,195.0,219.56192016601562,2024-04-15,496.4015808105469
2023-04-17,New Street Research,220.0,216.95481872558594,2024-04-16,495.9351806640625
2023-04-19,Wolfe Research,260.0,213.82229614257812,2024-04-18,497.9595031738281
2023-04-19,B of A Securities,250.0,213.82229614257812,2024-04-18,497.9595031738281
2023-04-21,RBC Capital,225.0,211.0367889404297,2024-04-22,478.04315185546875
2023-04-27,Keybanc,280.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Piper Sandler,270.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Goldman Sachs,300.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Evercore ISI Group,350.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Wolfe Research,300.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Barclays,320.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Raymond James,287.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Stifel,280.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Bernstein,275.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Citigroup,315.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Roth Capital,255.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Truist Securities,265.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Guggenheim,320.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Deutsche Bank,290.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Huber Research,290.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,RBC Capital,285.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Oppenheimer,285.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,JMP Securities,270.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Baird,260.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,B of A Securities,300.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Credit Suisse,277.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Mizuho,280.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,TD Cowen,220.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,Morgan Stanley,300.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-27,JP Morgan,305.0,236.48329162597656,2024-04-26,439.8973693847656
