Date,Close
2016-01-04,47.770721435546875
2016-01-05,47.988651275634766
2016-01-06,47.116920471191406
2016-01-07,45.478084564208984
2016-01-08,45.6175537109375
2016-01-11,45.59139633178711
2016-01-12,46.00984191894531
2016-01-13,45.016056060791016
2016-01-14,46.2974967956543
2016-01-15,44.44944381713867
2016-01-19,44.0745964050293
2016-01-20,44.27509689331055
2016-01-21,44.004852294921875
2016-01-22,45.582679748535156
2016-01-25,45.146812438964844
2016-01-26,45.478084564208984
2016-01-27,44.649932861328125
2016-01-28,45.38219451904297
2016-01-29,48.023521423339844
2016-02-01,47.6922721862793
2016-02-02,46.20160675048828
2016-02-03,45.46936798095703
2016-02-04,45.329891204833984
2016-02-05,43.72591018676758
2016-02-08,43.07210159301758
2016-02-09,42.95877456665039
2016-02-10,43.3336067199707
2016-02-11,43.316184997558594
2016-02-12,44.02229690551758
2016-02-16,44.856380462646484
2016-02-17,46.024105072021484
2016-02-18,45.82216262817383
2016-02-19,45.49729919433594
2016-02-22,46.22603225708008
2016-02-23,44.935401916503906
2016-02-24,45.09343719482422
2016-02-25,45.74314880371094
2016-02-26,45.04075241088867
2016-02-29,44.672000885009766
2016-03-01,46.164581298828125
2016-03-02,46.48942565917969
2016-03-03,45.962642669677734
2016-03-04,45.68169021606445
2016-03-07,44.8036994934082
2016-03-08,45.34804916381836
2016-03-09,46.392852783203125
2016-03-10,45.699241638183594
2016-03-11,46.59479522705078
2016-03-14,46.68259811401367
2016-03-15,47.05134582519531
2016-03-16,47.718631744384766
2016-03-17,47.99079132080078
2016-03-18,46.96355056762695
2016-03-21,47.28840637207031
2016-03-22,47.472774505615234
2016-03-23,47.384986877441406
2016-03-24,47.59568786621094
2016-03-28,47.0074462890625
2016-03-29,48.034698486328125
2016-03-30,48.33320617675781
2016-03-31,48.49123001098633
2016-04-01,48.78977584838867
2016-04-04,48.66682815551758
2016-04-05,47.90299987792969
2016-04-06,48.39466857910156
2016-04-07,47.8151969909668
2016-04-08,47.78007888793945
2016-04-11,47.683502197265625
2016-04-12,47.98200988769531
2016-04-13,48.596614837646484
2016-04-14,48.60538864135742
2016-04-15,48.860008239746094
2016-04-18,49.571163177490234
2016-04-19,49.509708404541016
2016-04-20,48.80732345581055
2016-04-21,48.9741325378418
2016-04-22,45.462188720703125
2016-04-25,45.751922607421875
2016-04-26,45.163665771484375
2016-04-27,44.72467803955078
2016-04-28,43.81156539916992
2016-04-29,43.785221099853516
2016-05-02,44.43494415283203
2016-05-03,43.70621871948242
2016-05-04,43.785221099853516
2016-05-05,43.846683502197266
2016-05-06,44.241790771484375
2016-05-09,43.960838317871094
2016-05-10,44.794918060302734
2016-05-11,44.821258544921875
2016-05-12,45.225128173828125
2016-05-13,44.847599029541016
2016-05-16,45.50608444213867
2016-05-17,44.657325744628906
2016-05-18,44.92255401611328
2016-05-19,44.48934555053711
2016-05-20,44.75458908081055
2016-05-23,44.232948303222656
2016-05-24,45.61219024658203
2016-05-25,46.080780029296875
2016-05-26,45.87742233276367
2016-05-27,46.25759506225586
2016-05-31,46.85880661010742
2016-06-01,46.7261848449707
2016-06-02,46.399070739746094
2016-06-03,45.788997650146484
2016-06-06,46.089630126953125
2016-06-07,46.06309127807617
2016-06-08,46.010040283203125
2016-06-09,45.63870620727539
2016-06-10,45.514930725097656
2016-06-13,44.3302001953125
2016-06-14,44.056121826171875
2016-06-15,43.93233871459961
2016-06-16,44.55123519897461
2016-06-17,44.32135009765625
2016-06-20,44.268314361572266
2016-06-21,45.258544921875
2016-06-22,45.08171463012695
2016-06-23,45.89509963989258
2016-06-24,44.056121826171875
2016-06-27,42.81832504272461
2016-06-28,43.711307525634766
2016-06-29,44.6838493347168
2016-06-30,45.240840911865234
2016-07-01,45.23201370239258
2016-07-05,45.240840911865234
2016-07-06,45.42652893066406
2016-07-07,45.42652893066406
2016-07-08,46.239906311035156
2016-07-11,46.496315002441406
2016-07-12,47.04447937011719
2016-07-13,47.30971145629883
2016-07-14,47.51304626464844
2016-07-15,47.477699279785156
2016-07-18,47.70756912231445
2016-07-19,46.93837356567383
2016-07-20,49.431617736816406
2016-07-21,49.33435821533203
2016-07-22,50.0151481628418
2016-07-25,50.1566047668457
2016-07-26,50.18312072753906
2016-07-27,49.679168701171875
2016-07-28,49.69685745239258
2016-07-29,50.112396240234375
2016-08-01,50.02398681640625
2016-08-02,50.02398681640625
2016-08-03,50.368797302246094
2016-08-04,50.74013900756836
2016-08-05,51.244075775146484
2016-08-08,51.332496643066406
2016-08-09,51.45628356933594
2016-08-10,51.29713439941406
2016-08-11,51.544681549072266
2016-08-12,51.22639465332031
2016-08-15,51.385536193847656
2016-08-16,51.10084915161133
2016-08-17,51.20762634277344
2016-08-18,51.243194580078125
2016-08-19,51.26099395751953
2016-08-22,51.305477142333984
2016-08-23,51.50118637084961
2016-08-24,51.55458068847656
2016-08-25,51.750282287597656
2016-08-26,51.625755310058594
2016-08-29,51.68803024291992
2016-08-30,51.50118637084961
2016-08-31,51.118648529052734
2016-09-01,51.23430633544922
2016-09-02,51.305477142333984
2016-09-06,51.2520866394043
2016-09-07,51.29658508300781
2016-09-08,51.09196472167969
2016-09-09,50.006595611572266
2016-09-12,50.7538948059082
2016-09-13,50.291290283203125
2016-09-14,50.05107879638672
2016-09-15,50.87843704223633
2016-09-16,50.93181610107422
2016-09-19,50.64714813232422
2016-09-20,50.5403938293457
2016-09-21,51.38555145263672
2016-09-22,51.43891906738281
2016-09-23,51.09196472167969
2016-09-26,50.620460510253906
2016-09-27,51.55458068847656
2016-09-28,51.625755310058594
2016-09-29,51.065269470214844
2016-09-30,51.243194580078125
2016-10-03,51.083065032958984
2016-10-04,50.92292785644531
2016-10-05,51.27880096435547
2016-10-06,51.36774444580078
2016-10-07,51.42113494873047
2016-10-10,51.634639739990234
2016-10-11,50.87843704223633
2016-10-12,50.807273864746094
2016-10-13,50.63823318481445
2016-10-14,51.083065032958984
2016-10-17,50.90513610839844
2016-10-18,51.29658508300781
2016-10-19,51.18092346191406
2016-10-20,50.93181610107422
2016-10-21,53.075862884521484
2016-10-24,54.267982482910156
2016-10-25,54.25907897949219
2016-10-26,53.93880844116211
2016-10-27,53.46730041503906
2016-10-28,53.26267623901367
2016-10-31,53.307159423828125
2016-11-01,53.200408935546875
2016-11-02,52.871238708496094
2016-11-03,52.67552185058594
2016-11-04,52.23069381713867
2016-11-07,53.75197219848633
2016-11-08,53.79646301269531
2016-11-09,53.52957534790039
2016-11-10,52.221805572509766
2016-11-11,52.50648880004883
2016-11-14,51.705806732177734
2016-11-15,52.726844787597656
2016-11-16,53.42545700073242
2016-11-17,54.312156677246094
2016-11-18,54.05241012573242
2016-11-21,54.50919723510742
2016-11-22,54.7420654296875
2016-11-23,54.09719467163086
2016-11-25,54.21363067626953
2016-11-28,54.28528594970703
2016-11-29,54.71520233154297
2016-11-30,53.97180938720703
2016-12-01,53.02241516113281
2016-12-02,53.06718444824219
2016-12-05,53.935970306396484
2016-12-06,53.69415283203125
2016-12-07,54.96596908569336
2016-12-08,54.64353942871094
2016-12-09,55.50335693359375
2016-12-12,55.68248748779297
2016-12-13,56.407955169677734
2016-12-14,56.13927459716797
2016-12-15,56.04970932006836
2016-12-16,55.79892349243164
2016-12-19,56.981170654296875
2016-12-20,56.9095344543457
2016-12-21,56.9095344543457
2016-12-22,56.91849136352539
2016-12-23,56.64084243774414
2016-12-27,56.67666244506836
2016-12-28,56.416927337646484
2016-12-29,56.33632278442383
2016-12-30,55.6556282043457
2017-01-03,56.04970932006836
2017-01-04,55.79892349243164
2017-01-05,55.79892349243164
2017-01-06,56.28257751464844
2017-01-09,56.10345458984375
2017-01-10,56.08552932739258
