GradeDate,Firm,currentPriceTarget,priorPriceTarget
2020-04-30,Oppenheimer,64.53333333333333,45.6
2020-04-30,Wedbush,40.0,28.333333333333332
2020-04-30,Credit Suisse,46.666666666666664,38.666666666666664
2020-04-30,Piper Sandler,62.6,54.6
2020-04-30,JMP Securities,68.0,56.0
2020-05-04,Morgan Stanley,45.333333333333336,29.333333333333332
2020-05-19,JMP Securities,66.73333333333333,68.0
2020-05-27,Wedbush,53.333333333333336,40.0
2020-05-29,Daiwa Capital,60.666666666666664,0.0
2020-06-10,Wedbush,66.66666666666667,53.333333333333336
2020-06-12,Morgan Stanley,43.333333333333336,45.333333333333336
2020-06-18,Jefferies,80.0,43.333333333333336
2020-06-19,JP Morgan,18.333333333333332,16.0
2020-07-01,UBS,53.333333333333336,28.0
2020-07-02,Wedbush,83.33333333333333,66.66666666666667
2020-07-06,JP Morgan,3.933333333333333,3.6666666666666665
2020-07-07,Goldman Sachs,86.66666666666667,63.333333333333336
2020-07-07,Morgan Stanley,49.333333333333336,43.333333333333336
2020-07-13,Roth Capital,10.0,4.666666666666667
2020-07-14,Piper Sandler,32.0,30.959999999999997
2020-07-16,Citigroup,30.0,16.4
2020-07-17,Credit Suisse,18.666666666666668,9.333333333333334
2020-07-17,CFRA,73.33333333333333,0.0
2020-07-17,Baird,65.6,0.0
2020-07-22,B of A Securities,53.333333333333336,33.333333333333336
2020-07-23,Goldman Sachs,19.666666666666668,17.333333333333332
2020-07-23,Oppenheimer,147.26666666666668,64.53333333333333
2020-07-23,Deutsche Bank,20.0,13.333333333333334
2020-07-23,CFRA,81.33333333333333,0.0
2020-07-23,Baird,110.53333333333333,65.6
2020-07-23,RBC Capital,56.666666666666664,51.0
2020-07-23,Cowen & Co.,14.666666666666666,4.0
2020-07-23,Canaccord Genuity,21.64,8.666666666666666
2020-07-23,Piper Sandler,160.0,154.8
2020-07-23,Wedbush,120.0,83.33333333333333
2020-07-24,Argus Research,125.86666666666666,0.0
2020-07-24,Daiwa Capital,22.0,20.0
2020-07-28,Bernstein,12.0,0.0
2020-07-29,Morgan Stanley,70.0,49.333333333333336
2020-08-04,Citigroup,36.666666666666664,30.0
2020-08-14,Morgan Stanley,18.133333333333333,14.0
2020-08-14,B of A Securities,23.333333333333332,10.666666666666666
2020-08-17,Wedbush,126.66666666666667,120.0
2020-08-26,Jefferies,33.333333333333336,16.0
2020-08-31,Wedbush,126.66666666666667,0.0
2020-08-31,Argus Research,188.66666666666666,126.0
2020-08-31,Canaccord Genuity,147.33333333333334,108.33333333333333
2020-09-01,RBC Capital,96.66666666666667,56.666666666666664
2020-09-02,B of A Securities,183.33333333333334,116.66666666666667
