Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2016-07-29,47.525,39.219234466552734,2017-07-31,46.85948944091797
2016-08-01,47.525,39.69501876831055,2017-08-01,46.912017822265625
2016-08-02,47.525,39.65437316894531,2017-08-02,46.96554946899414
2016-08-03,47.525,39.59489822387695,2017-08-03,46.601768493652344
2016-08-04,47.525,39.51213455200195,2017-08-04,46.87385940551758
2016-08-05,47.525,39.99188232421875,2017-08-07,46.87187576293945
2016-08-08,47.525,39.90763473510742,2017-08-08,46.794559478759766
2016-08-09,47.525,40.019142150878906,2017-08-09,46.59086608886719
2016-08-10,47.525,40.06919479370117,2017-08-10,45.773616790771484
2016-08-11,47.525,40.0548210144043,2017-08-11,46.095760345458984
2016-08-12,47.525,39.99782943725586,2017-08-14,46.533870697021484
2016-08-15,47.525,39.943809509277344,2017-08-15,46.49174499511719
2016-08-16,47.525,39.7074089050293,2017-08-16,46.79853057861328
2016-08-17,47.525,39.91704559326172,2017-08-17,45.97532653808594
2016-08-18,47.525,39.78471755981445,2017-08-18,45.90196990966797
2016-08-19,47.525,39.63107681274414,2017-08-21,45.6388053894043
2016-08-22,47.525,39.49727249145508,2017-08-22,46.606727600097656
2016-08-23,47.525,39.47942352294922,2017-08-23,46.71477127075195
2016-08-24,47.525,39.33124542236328,2017-08-24,46.43277359008789
2016-08-25,47.525,39.21725082397461,2017-08-25,46.11608123779297
2016-08-26,47.525,39.31241226196289,2017-08-28,45.998619079589844
2016-08-29,47.525,39.44126892089844,2017-08-29,46.37626647949219
2016-08-30,47.525,39.24797821044922,2017-08-30,46.766807556152344
2016-08-31,47.525,39.145389556884766,2017-08-31,47.34220504760742
2016-09-01,47.525,39.22220230102539,2017-09-01,47.18112564086914
2016-09-02,47.525,39.49330520629883,2017-09-05,46.66025924682617
2016-09-06,47.525,40.0459098815918,2017-09-06,46.68701934814453
2016-09-07,47.525,40.04441833496094,2017-09-07,47.077056884765625
2016-09-08,47.525,39.78917694091797,2017-09-08,46.65678024291992
2016-09-09,47.525,39.07748794555664,2017-09-11,46.74995422363281
2016-09-12,47.525,39.58994674682617,2017-09-12,46.916481018066406
2016-09-13,47.525,39.08938980102539,2017-09-13,47.104312896728516
2016-09-14,47.525,39.17561340332031,2017-09-14,46.593345642089844
2016-09-15,47.525,39.709388732910156,2017-09-15,46.35347366333008
2016-09-16,47.525,39.547821044921875,2017-09-18,46.07890319824219
2016-09-19,47.525,39.41995620727539,2017-09-19,46.43128204345703
2016-09-20,47.525,39.63751983642578,2017-09-20,46.9605827331543
2016-09-21,47.525,39.8977165222168,2017-09-21,46.961082458496094
2016-09-22,47.525,40.438926696777344,2017-09-22,46.748470306396484
2016-09-23,47.525,40.389854431152344,2017-09-25,46.30341720581055
2016-09-26,47.525,39.779762268066406,2017-09-26,46.45953369140625
2016-09-27,47.525,40.18021774291992,2017-09-27,47.573158264160156
2016-09-28,47.525,40.147003173828125,2017-09-28,47.816497802734375
2016-09-29,47.525,39.77927017211914,2017-09-29,48.258079528808594
2016-09-30,47.525,39.84964370727539,2017-10-02,47.948333740234375
2016-10-03,47.525,39.66726303100586,2017-10-03,48.17680740356445
2016-10-04,47.525,39.786705017089844,2017-10-04,47.91413497924805
2016-10-05,47.525,39.709388732910156,2017-10-05,48.82654571533203
2016-10-06,47.525,39.80107879638672,2017-10-06,49.24533462524414
2016-10-07,47.525,39.68362045288086,2017-10-09,49.179420471191406
2016-10-10,47.525,40.35070037841797,2017-10-10,48.95589828491211
2016-10-11,47.525,40.12272262573242,2017-10-11,49.840553283691406
2016-10-12,47.525,40.231754302978516,2017-10-12,49.840553283691406
2016-10-13,47.525,39.85063552856445,2017-10-13,49.95057678222656
2016-10-14,47.525,39.87641143798828,2017-10-16,50.02392578125
2016-10-17,47.525,39.987422943115234,2017-10-17,50.10569763183594
2016-10-18,47.525,40.71348190307617,2017-10-18,50.19194030761719
2016-10-19,47.525,40.978633880615234,2017-10-19,49.6517219543457
2016-10-20,47.525,40.72042465209961,2017-10-20,49.81180953979492
2016-10-21,47.525,40.840850830078125,2017-10-23,48.84389114379883
2016-10-24,47.525,41.41972351074219,2017-10-24,48.99009704589844
2016-10-25,47.525,41.06338119506836,2017-10-25,49.137290954589844
2016-10-26,47.525,40.74371337890625,2017-10-26,49.13530731201172
2016-10-27,47.525,40.50830841064453,2017-10-27,51.2292366027832
2016-10-28,47.525,40.617835998535156,2017-10-30,51.20248031616211
2016-10-31,47.525,40.139076232910156,2017-10-31,51.19801330566406
2016-11-01,47.525,39.920021057128906,2017-11-01,51.67181396484375
2016-11-02,47.525,39.074520111083984,2017-11-02,51.690147399902344
2016-11-03,47.525,38.7657585144043,2017-11-03,52.03807067871094
2016-11-04,47.525,38.71173858642578,2017-11-06,51.67578125
2016-11-07,47.525,39.74904251098633,2017-11-07,52.15700912475586
2016-11-08,47.525,40.242164611816406,2017-11-08,52.44941711425781
2016-11-09,47.525,39.925472259521484,2017-11-09,51.92557144165039
2016-11-10,47.525,38.671592712402344,2017-11-10,51.74863052368164
2016-11-11,47.525,38.24834442138672,2017-11-13,51.60242462158203
2016-11-14,47.525,37.329986572265625,2017-11-14,51.62423324584961
2016-11-15,47.525,38.41734313964844,2017-11-15,51.365028381347656
2016-11-16,47.525,38.65622329711914,2017-11-16,51.96273422241211
2016-11-17,47.525,38.962501525878906,2017-11-17,51.33926010131836
2016-11-18,47.525,38.45749282836914,2017-11-20,51.2783088684082
2016-11-21,47.525,38.89511489868164,2017-11-21,52.053428649902344
2016-11-22,47.525,38.90502166748047,2017-11-22,52.13372039794922
2016-11-23,47.525,38.60765838623047,2017-11-24,52.36170196533203
2016-11-25,47.525,38.668617248535156,2017-11-27,53.12938690185547
2016-11-28,47.525,38.94417953491211,2017-11-28,52.69722366333008
2016-11-29,47.525,39.12506103515625,2017-11-29,51.41311264038086
2016-11-30,47.525,38.453025817871094,2017-11-30,51.35314178466797
2016-12-01,47.525,37.8806037902832,2017-12-01,50.80302429199219
2016-12-02,47.525,37.887046813964844,2017-12-04,50.1488151550293
2016-12-05,47.525,38.56899642944336,2017-12-05,50.531925201416016
2016-12-06,47.525,38.4678955078125,2017-12-06,51.182159423828125
2016-12-07,47.525,39.225677490234375,2017-12-07,51.769447326660156
2016-12-08,47.525,39.40904998779297,2017-12-08,52.007835388183594
2016-12-09,47.525,40.11677551269531,2017-12-11,52.13618850708008
2016-12-12,47.525,40.039955139160156,2017-12-12,51.977603912353516
2016-12-13,47.525,40.40869140625,2017-12-13,52.10744857788086
2016-12-14,47.525,40.535064697265625,2017-12-14,52.408775329589844
2016-12-15,47.525,40.42405319213867,2017-12-15,53.12888717651367
2016-12-16,47.525,40.1361083984375,2017-12-18,53.77764129638672
2016-12-19,47.525,40.26793670654297,2017-12-19,53.51447677612305
2016-12-20,47.525,40.40175247192383,2017-12-20,53.20620346069336
2016-12-21,47.73571428571428,40.2530632019043,2017-12-21,53.071895599365234
2016-12-22,47.73571428571428,40.128173828125,2017-12-22,52.9732780456543
2016-12-23,47.73571428571428,40.03499984741211,2017-12-26,52.82410430908203
2016-12-27,47.73571428571428,40.14056396484375,2017-12-27,52.5440788269043
2016-12-28,47.73571428571428,39.87491989135742,2017-12-28,52.33345031738281
2016-12-29,47.73571428571428,39.791160583496094,2017-12-29,52.20706558227539
2016-12-30,47.73571428571428,39.27425003051758,2018-01-02,53.18886184692383
2017-01-03,47.73571428571428,40.04541015625,2018-01-03,54.096317291259766
2017-01-04,47.73571428571428,40.033512115478516,2018-01-04,54.30644989013672
2017-01-05,47.73571428571428,40.29370880126953,2018-01-05,55.02656936645508
2017-01-06,47.73571428571428,40.897857666015625,2018-01-08,55.22084426879883
2017-01-09,47.73571428571428,40.9954833984375,2018-01-09,55.15047073364258
2017-01-10,47.73571428571428,40.9375,2018-01-10,55.019126892089844
2017-01-11,47.73571428571428,41.1283073425293,2018-01-11,55.11379623413086
2017-01-12,47.73571428571428,41.11195373535156,2018-01-12,56.035621643066406
2017-01-13,47.73571428571428,41.18183135986328,2018-01-16,56.03809356689453
2017-01-17,47.73571428571428,41.009361267089844,2018-01-17,56.454410552978516
2017-01-18,47.73571428571428,41.08667755126953,2018-01-18,56.299285888671875
2017-01-19,47.73571428571428,40.85621643066406,2018-01-19,56.67246627807617
2017-01-20,47.73571428571428,41.044551849365234,2018-01-22,57.69639205932617
2017-01-23,47.73571428571428,41.85040283203125,2018-01-23,58.29160690307617
2017-01-24,47.73571428571428,42.1031608581543,2018-01-24,58.04975891113281
2017-01-25,47.73571428571428,42.54524230957031,2018-01-25,58.587493896484375
2017-01-26,49.0,42.47239303588867,2018-01-26,58.856109619140625
2017-01-27,49.0,41.8801383972168,2018-01-29,58.80258560180664
2017-01-30,49.0,40.82945251464844,2018-01-30,58.35108184814453
2017-01-31,49.0,40.649051666259766,2018-01-31,58.59145736694336
2017-02-01,49.0,40.40372848510742,2018-02-01,58.56022644042969
2017-02-02,49.0,40.553409576416016,2018-02-02,55.4681510925293
2017-02-03,49.0,40.64607620239258,2018-02-05,52.652618408203125
2017-02-06,49.0,40.71992874145508,2018-02-06,53.74493408203125
2017-02-07,49.0,41.09708023071289,2018-02-07,52.30668640136719
2017-02-08,49.0,41.12929916381836,2018-02-08,49.94264602661133
2017-02-09,49.0,41.13821792602539,2018-02-09,51.853702545166016
2017-02-10,49.0,41.375614166259766,2018-02-12,52.264564514160156
2017-02-13,49.0,41.579307556152344,2018-02-13,52.24374771118164
2017-02-14,49.0,41.6323356628418,2018-02-14,53.16358184814453
2017-02-15,49.0,41.498023986816406,2018-02-15,54.0883903503418
2017-02-16,49.0,41.738399505615234,2018-02-16,54.29357147216797
2017-02-17,49.0,41.95547103881836,2018-02-20,54.69451141357422
2017-02-21,49.0,42.090274810791016,2018-02-21,55.19804763793945
2017-02-22,49.0,42.1938591003418,2018-02-22,55.007240295410156
2017-02-23,49.0,42.17601776123047,2018-02-23,55.908748626708984
2017-02-24,49.0,42.017913818359375,2018-02-26,56.6823844909668
2017-02-27,49.0,42.110107421875,2018-02-27,55.3843879699707
2017-02-28,49.0,41.875186920166016,2018-02-28,54.71086883544922
2017-03-01,49.0,42.460994720458984,2018-03-01,53.09965133666992
2017-03-02,49.0,42.119022369384766,2018-03-02,53.730560302734375
2017-03-03,49.0,42.08085632324219,2018-03-05,54.25688552856445
2017-03-06,49.0,41.99114990234375,2018-03-06,54.561187744140625
2017-03-07,49.0,42.18344497680664,2018-03-07,55.26197814941406
2017-03-08,49.0,42.306854248046875,2018-03-08,55.97267532348633
