Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2021-08-04,385.0,355.7955627441406,2022-08-04,169.08517456054688
2021-08-05,385.0,359.81036376953125,2022-08-05,165.65528869628906
2021-08-06,385.0,360.3456115722656,2022-08-08,168.76795959472656
2021-08-09,385.0,358.4621887207031,2022-08-09,167.0629119873047
2021-08-10,385.0,357.9862976074219,2022-08-10,176.78750610351562
2021-08-11,385.0,356.82647705078125,2022-08-11,175.9449462890625
2021-08-12,385.0,359.4930725097656,2022-08-12,178.92874145507812
2021-08-13,385.0,360.0184326171875,2022-08-15,179.3153076171875
2021-08-16,385.0,363.36907958984375,2022-08-16,177.90771484375
2021-08-17,385.0,355.32965087890625,2022-08-17,173.32791137695312
2021-08-18,385.0,352.3558044433594,2022-08-18,173.1395721435547
2021-08-19,385.0,352.0286560058594,2022-08-19,166.4978790283203
2021-08-20,385.0,356.24163818359375,2022-08-22,161.63064575195312
2021-08-23,385.0,360.1869812011719,2022-08-23,159.70750427246094
2021-08-24,385.0,362.3282165527344,2022-08-24,161.8388214111328
2021-08-25,385.0,365.18310546875,2022-08-25,167.3107452392578
2021-08-26,385.0,361.2080383300781,2022-08-26,160.37168884277344
2021-08-27,385.0,369.38623046875,2022-08-29,157.78440856933594
2021-08-30,385.0,377.3462829589844,2022-08-30,155.79190063476562
2021-08-31,385.0,376.0774841308594,2022-08-31,161.5116729736328
2021-09-01,385.0,378.7241516113281,2022-09-01,163.92051696777344
2021-09-02,385.0,372.01312255859375,2022-09-02,158.9243927001953
2021-09-03,385.0,372.9845886230469,2022-09-06,157.15989685058594
2021-09-07,385.0,378.8530578613281,2022-09-07,158.99378967285156
2021-09-08,385.0,374.283203125,2022-09-08,160.6492462158203
2021-09-09,385.0,374.70947265625,2022-09-09,167.67750549316406
2021-09-10,385.0,375.3934631347656,2022-09-12,167.48916625976562
2021-09-13,385.0,373.23248291015625,2022-09-13,151.79696655273438
2021-09-14,385.0,373.2522277832031,2022-09-14,150.1514434814453
2021-09-15,385.0,370.66497802734375,2022-09-15,148.2481689453125
2021-09-16,385.0,369.8124694824219,2022-09-16,145.01651000976562
2021-09-17,385.0,361.5450744628906,2022-09-19,146.73147583007812
2021-09-20,385.0,352.6036071777344,2022-09-20,144.8182830810547
2021-09-21,385.0,354.3680725097656,2022-09-21,140.88282775878906
2021-09-22,385.0,340.2222900390625,2022-09-22,141.57675170898438
2021-09-23,385.0,342.94842529296875,2022-09-23,139.18772888183594
2021-09-24,385.0,349.88739013671875,2022-09-26,135.18287658691406
2021-09-27,385.0,350.50201416015625,2022-09-27,133.2300262451172
2021-09-28,385.0,337.68463134765625,2022-09-28,140.37725830078125
2021-09-29,385.0,336.65362548828125,2022-09-29,135.2225341796875
2021-09-30,385.0,336.4355773925781,2022-09-30,134.4989013671875
2021-10-01,385.0,340.0240783691406,2022-10-03,137.40338134765625
2021-10-04,385.0,323.3901672363281,2022-10-04,139.05885314941406
2021-10-05,385.0,330.0615234375,2022-10-05,137.77015686035156
2021-10-06,385.0,330.7356872558594,2022-10-06,137.859375
2021-10-07,385.0,326.3540954589844,2022-10-07,132.288330078125
2021-10-08,385.0,327.1768798828125,2022-10-10,132.62535095214844
2021-10-11,385.0,322.61688232421875,2022-10-11,127.42105865478516
2021-10-12,385.0,320.95147705078125,2022-10-12,126.39009857177734
2021-10-13,385.0,321.71484375,2022-10-13,129.15582275390625
2021-10-14,385.0,325.6700744628906,2022-10-14,125.65653991699219
2021-10-15,385.0,321.9329528808594,2022-10-17,132.8731689453125
2021-10-18,385.0,332.42083740234375,2022-10-18,131.64398193359375
2021-10-19,385.0,337.0303039550781,2022-10-19,132.07020568847656
2021-10-20,385.0,337.8135070800781,2022-10-20,130.38499450683594
2021-10-21,385.0,338.9039001464844,2022-10-21,128.87823486328125
2021-10-22,385.0,321.7841796875,2022-10-24,128.59075927734375
2021-10-25,385.0,325.8287048339844,2022-10-25,136.3129425048828
2021-10-26,385.0,313.0608825683594,2022-10-26,128.68992614746094
2021-10-27,385.0,309.5021057128906,2022-10-27,97.08743286132812
2021-10-28,385.0,314.16119384765625,2022-10-28,98.33644104003906
2021-10-29,385.0,320.7532958984375,2022-10-31,92.34904479980469
2022-01-19,395.0,316.8079528808594,2023-01-19,134.9647979736328
2022-01-20,395.0,313.8043518066406,2023-01-20,138.15673828125
2022-01-21,395.0,300.5309143066406,2023-01-23,142.02281188964844
2022-01-24,395.0,306.02264404296875,2023-01-24,141.89393615722656
2022-01-25,395.0,297.537109375,2023-01-25,140.26821899414062
2022-01-26,397.5,292.065185546875,2023-01-26,146.0177459716797
2022-01-27,397.5,292.0751647949219,2023-01-27,150.4191131591797
2022-01-28,397.5,299.08355712890625,2023-01-30,145.77981567382812
2022-01-31,397.5,310.5330505371094,2023-01-31,147.67320251464844
2022-02-01,397.5,316.2230224609375,2023-02-01,151.7870635986328
2022-02-02,397.5,320.188232421875,2023-02-02,187.12673950195312
2022-02-03,332.875,235.69024658203125,2023-02-03,184.90623474121094
2022-02-04,322.6842105263158,235.026123046875,2023-02-06,184.4403076171875
2022-02-07,322.6842105263158,222.9521026611328,2023-02-07,189.95191955566406
2022-02-08,320.05,218.26329040527344,2023-02-08,181.83319091796875
2022-02-09,320.05,229.98040771484375,2023-02-09,176.3711700439453
2022-02-10,320.05,226.0846405029297,2023-02-10,172.63401794433594
2022-02-11,320.05,217.63882446289062,2023-02-13,177.86802673339844
2022-02-14,320.05,215.8048858642578,2023-02-14,177.91758728027344
2022-02-15,320.05,219.076171875,2023-02-15,175.6177978515625
