Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2016-09-23,98.0,69.50116729736328,2017-09-25,74.39259338378906
2016-09-26,98.0,68.09674835205078,2017-09-26,74.02342987060547
2016-09-27,97.4,69.2613754272461,2017-09-27,74.4013671875
2016-09-28,97.4,69.11579132080078,2017-09-28,74.7090072631836
2016-09-29,97.4,68.28516387939453,2017-09-29,75.18363952636719
2016-09-30,97.4,68.73043060302734,2017-10-02,75.89556121826172
2016-10-03,97.4,69.36414337158203,2017-10-03,75.98343658447266
2016-10-04,97.4,69.45834350585938,2017-10-04,76.43171691894531
2016-10-05,97.4,70.00640869140625,2017-10-05,77.0381851196289
2016-10-06,97.4,69.76663970947266,2017-10-06,76.53717803955078
2016-10-07,97.4,70.29755401611328,2017-10-09,76.51080322265625
2016-10-10,97.4,71.12822723388672,2017-10-10,75.72856140136719
2016-10-11,97.4,70.05780792236328,2017-10-11,75.64065551757812
2016-10-12,97.4,68.94452667236328,2017-10-12,75.96588897705078
2016-10-13,97.4,68.5078125,2017-10-13,76.07134246826172
2016-10-14,97.4,67.8826675415039,2017-10-16,75.54398345947266
2016-10-17,97.4,67.24895477294922,2017-10-17,75.64065551757812
2016-10-18,97.4,67.4544906616211,2017-10-18,75.35061645507812
2016-10-19,97.4,67.27467346191406,2017-10-19,75.90435791015625
2016-10-20,97.4,67.42877960205078,2017-10-20,76.66902923583984
2016-10-21,97.4,67.00918579101562,2017-10-23,76.62506103515625
2016-10-24,97.4,66.42689514160156,2017-10-24,74.85841369628906
2016-10-25,97.4,66.58101654052734,2017-10-25,74.5771484375
2016-10-26,97.4,65.73323059082031,2017-10-26,73.970703125
2016-10-27,97.4,65.21942138671875,2017-10-27,73.70702362060547
2016-10-28,97.4,63.82356262207031,2017-10-30,72.64351654052734
2016-10-31,98.33333333333333,63.2326774597168,2017-10-31,72.01946258544922
2016-11-01,98.33333333333333,62.49623107910156,2017-11-01,72.85448455810547
2016-11-02,98.33333333333333,62.213626861572266,2017-11-02,73.06541442871094
2016-11-03,98.33333333333333,61.75122833251953,2017-11-03,73.3993911743164
2016-11-04,98.33333333333333,62.07660675048828,2017-11-06,72.89842987060547
2016-11-07,98.33333333333333,63.266944885253906,2017-11-07,73.19723510742188
2016-11-08,98.33333333333333,63.3868293762207,2017-11-08,73.8388671875
2016-11-09,98.33333333333333,67.12905883789062,2017-11-09,73.82128143310547
2016-11-10,98.33333333333333,67.52555847167969,2017-11-10,73.20604705810547
2016-11-11,98.33333333333333,66.94807434082031,2017-11-13,72.8281021118164
2016-11-14,98.33333333333333,66.3877944946289,2017-11-14,72.96076202392578
2016-11-15,98.33333333333333,66.6463851928711,2017-11-15,72.6954116821289
2016-11-16,98.33333333333333,66.31884002685547,2017-11-16,73.80101013183594
2016-11-17,98.33333333333333,66.9825439453125,2017-11-17,73.31456756591797
2016-11-18,98.33333333333333,66.08611297607422,2017-11-20,73.57107543945312
2016-11-21,98.33333333333333,66.06024169921875,2017-11-21,73.86294555664062
2016-11-22,98.33333333333333,65.49994659423828,2017-11-22,74.0132827758789
2016-11-23,98.33333333333333,58.61295700073242,2017-11-24,74.32286834716797
2016-11-25,89.75,59.5783576965332,2017-11-27,75.01277923583984
2016-11-28,89.75,57.92339324951172,2017-11-28,75.22502899169922
2016-11-29,89.75,57.88029861450195,2017-11-29,75.14541625976562
2016-11-30,89.75,57.85445022583008,2017-11-30,74.86241912841797
2016-12-01,89.75,56.863189697265625,2017-12-01,75.4638442993164
2016-12-02,89.75,58.36298751831055,2017-12-04,75.69380187988281
2016-12-05,89.75,57.97511291503906,2017-12-05,76.11833190917969
2016-12-06,89.75,58.44057846069336,2017-12-06,75.4638442993164
2016-12-07,89.75,58.07853698730469,2017-12-07,75.95032501220703
2016-12-08,89.75,57.91477584838867,2017-12-08,76.46331024169922
2016-12-09,89.75,58.48368835449219,2017-12-11,76.65787506103516
2016-12-12,89.75,58.27680206298828,2017-12-12,76.69328308105469
2016-12-13,89.75,59.164615631103516,2017-12-13,77.7369613647461
2016-12-14,89.75,58.328495025634766,2017-12-14,76.50753784179688
2016-12-15,89.75,61.51776885986328,2017-12-15,76.54290008544922
2016-12-16,88.2,63.18993377685547,2017-12-18,76.13604736328125
2016-12-19,88.2,63.28475570678711,2017-12-19,76.69328308105469
2016-12-20,88.2,63.250267028808594,2017-12-20,75.83533477783203
2016-12-21,88.2,63.13823699951172,2017-12-21,75.7203369140625
2016-12-22,88.2,63.1468391418457,2017-12-22,75.2426986694336
2016-12-23,88.2,63.60367202758789,2017-12-26,75.1719741821289
2016-12-27,88.2,63.62092971801758,2017-12-27,75.30464172363281
2016-12-28,88.2,62.97443771362305,2017-12-28,75.22502899169922
2016-12-29,88.2,63.405426025390625,2017-12-29,74.70319366455078
2016-12-30,88.2,63.396820068359375,2018-01-02,74.8978042602539
2017-01-03,88.2,64.30184936523438,2018-01-03,75.30464172363281
2017-01-04,88.2,64.40528106689453,2018-01-04,75.64075469970703
2017-01-05,88.2,65.15518951416016,2018-01-05,76.56942749023438
2017-01-06,88.2,65.22415924072266,2018-01-08,76.18028259277344
2017-01-09,88.2,65.74130249023438,2018-01-09,76.11833190917969
2017-01-10,88.2,65.74130249023438,2018-01-10,76.15373992919922
2017-01-11,84.0,64.8707504272461,2018-01-11,76.41023254394531
2017-01-12,84.0,66.49983978271484,2018-01-12,76.93208312988281
2017-01-13,84.0,66.7153549194336,2018-01-16,75.43729400634766
2017-01-17,84.0,66.24126434326172,2018-01-17,76.25103759765625
2017-01-18,84.0,66.82738494873047,2018-01-18,75.90609741210938
2017-01-19,84.0,66.23262023925781,2018-01-19,75.61418914794922
2017-01-20,84.0,66.20677185058594,2018-01-22,75.5699691772461
2017-01-23,84.0,65.78441619873047,2018-01-23,74.66780853271484
2017-01-24,84.0,64.5173568725586,2018-01-24,74.56168365478516
2017-01-25,84.0,64.5173568725586,2018-01-25,75.18965148925781
2017-01-26,84.0,64.28459167480469,2018-01-26,77.02052307128906
2017-01-27,84.0,64.97418975830078,2018-01-29,77.48046112060547
2017-01-30,84.0,64.3880615234375,2018-01-30,76.14488983154297
2017-01-31,84.0,66.39643096923828,2018-01-31,72.04090881347656
2017-02-01,84.0,66.88770294189453,2018-02-01,72.89000701904297
2017-02-02,84.0,66.70670318603516,2018-02-02,71.80208587646484
2017-02-03,84.0,66.56881713867188,2018-02-05,68.53836059570312
2017-02-06,84.0,67.08598327636719,2018-02-06,68.9806137084961
2017-02-07,84.0,66.97393035888672,2018-02-07,67.85731506347656
