GradeDate,Firm,currentPriceTarget,priorPriceTarget
2026-06-15,TD Cowen,1500.0,660.0
2026-06-17,Citigroup,1200.0,840.0
2026-06-17,Deutsche Bank,1500.0,1000.0
2026-06-18,Wedbush,1300.0,550.0
2026-06-18,Stifel,1500.0,550.0
2026-06-18,Rosenblatt,1200.0,600.0
2026-06-22,Needham,1550.0,500.0
2026-06-23,B of A Securities,1500.0,950.0
2026-06-25,Barclays,2000.0,1175.0
2026-06-25,Citigroup,1400.0,1200.0
2026-06-25,Goldman Sachs,1100.0,900.0
2026-06-25,Morgan Stanley,1200.0,1050.0
2026-06-25,Raymond James,1500.0,1100.0
2026-06-25,Deutsche Bank,1550.0,1500.0
2026-06-25,Wedbush,1400.0,1300.0
2026-06-25,Mizuho,1375.0,1150.0
2026-06-25,Needham,1650.0,1550.0
2026-06-25,Wells Fargo,1525.0,1220.0
2026-06-25,RBC Capital,1500.0,1200.0
2026-06-25,TD Cowen,1600.0,1500.0
2026-06-25,Susquehanna,2000.0,1750.0
2026-06-25,Cantor Fitzgerald,1500.0,1500.0
2026-06-25,Rosenblatt,1500.0,1200.0
2026-06-25,Keybanc,1600.0,600.0
2026-06-25,B of A Securities,1550.0,1500.0
2026-06-25,DA Davidson,2000.0,1500.0
2026-06-29,Cantor Fitzgerald,2000.0,1500.0
2026-07-14,Keybanc,1750.0,1600.0
