Date,Close
2016-01-04,69.56395721435547
2016-01-05,70.60484313964844
2016-01-06,70.15992736816406
2016-01-07,68.33837127685547
2016-01-08,68.20406341552734
2016-01-11,67.38139343261719
2016-01-12,67.49056243896484
2016-01-13,66.5671615600586
2016-01-14,69.28694152832031
2016-01-15,68.1956558227539
2016-01-19,69.8661880493164
2016-01-20,69.35407257080078
2016-01-21,68.32998657226562
2016-01-22,69.23658752441406
2016-01-25,68.59020233154297
2016-01-26,68.800048828125
2016-01-27,68.63218688964844
2016-01-28,64.47695922851562
2016-01-29,66.39927673339844
2016-02-01,65.81169891357422
2016-02-02,64.04886627197266
2016-02-03,63.87256622314453
2016-02-04,62.353214263916016
2016-02-05,62.38678741455078
2016-02-08,62.27766418457031
2016-02-09,61.89991760253906
2016-02-10,61.76466751098633
2016-02-11,60.36994552612305
2016-02-12,60.243160247802734
2016-02-16,61.98443603515625
2016-02-17,63.12554168701172
2016-02-18,62.102783203125
2016-02-19,61.37583541870117
2016-02-22,61.71393966674805
2016-02-23,62.102783203125
2016-02-24,62.63529968261719
2016-02-25,63.2438850402832
2016-02-26,62.21263885498047
2016-02-29,60.86021423339844
2016-03-01,61.4857177734375
2016-03-02,62.56766891479492
2016-03-03,61.91681671142578
2016-03-04,62.21263885498047
2016-03-07,62.04359436035156
2016-03-08,61.70547866821289
2016-03-09,62.161922454833984
2016-03-10,61.72239303588867
2016-03-11,63.10022735595703
2016-03-14,62.474708557128906
2016-03-15,60.217803955078125
2016-03-16,61.265953063964844
2016-03-17,58.375057220458984
2016-03-18,59.97267150878906
2016-03-21,59.38096237182617
2016-03-22,60.79257583618164
2016-03-23,60.158634185791016
2016-03-24,60.116371154785156
2016-03-28,59.69371795654297
2016-03-29,60.60662841796875
2016-03-30,60.67424774169922
2016-03-31,60.86867904663086
2016-04-01,62.06050491333008
2016-04-04,61.85763168334961
2016-04-05,61.73929214477539
2016-04-06,63.19319534301758
2016-04-07,63.049476623535156
2016-04-08,62.88041305541992
2016-04-11,62.50850296020508
2016-04-12,63.0325927734375
2016-04-13,63.53131103515625
2016-04-14,63.9285774230957
2016-04-15,63.84405517578125
2016-04-18,65.2725830078125
2016-04-19,65.29793548583984
2016-04-20,65.15422821044922
2016-04-21,65.39937591552734
2016-04-22,65.78820037841797
2016-04-25,65.88118743896484
2016-04-26,64.46955871582031
2016-04-27,64.67243957519531
2016-04-28,64.6301498413086
2016-04-29,63.84405517578125
2016-05-02,64.87532043457031
2016-05-03,64.45264434814453
2016-05-04,63.28618621826172
2016-05-05,63.62428283691406
2016-05-06,63.05794143676758
2016-05-09,63.89476013183594
2016-05-10,64.98515319824219
2016-05-11,64.93412017822266
2016-05-12,64.63631439208984
2016-05-13,64.95111846923828
2016-05-16,66.61894226074219
2016-05-17,65.00220489501953
2016-05-18,64.95111846923828
