GradeDate,Firm,currentPriceTarget,priorPriceTarget
2024-08-29,Wells Fargo,165.0,155.0
2024-08-29,B of A Securities,165.0,150.0
2024-08-29,Rosenblatt,200.0,200.0
2024-08-29,Baird,150.0,120.0
2024-08-29,Needham,145.0,120.0
2024-08-29,Raymond James,140.0,120.0
2024-08-29,Mizuho,140.0,132.0
2024-08-29,Morgan Stanley,150.0,144.0
2024-08-29,Craig-Hallum,165.0,125.0
2024-09-05,B of A Securities,165.0,165.0
2024-10-08,UBS,150.0,150.0
2024-10-08,Cantor Fitzgerald,175.0,175.0
2024-10-10,Morgan Stanley,150.0,150.0
2024-10-11,Goldman Sachs,150.0,135.0
2024-10-18,B of A Securities,190.0,165.0
2024-11-11,Morgan Stanley,160.0,150.0
2024-11-11,Piper Sandler,175.0,140.0
2024-11-11,Melius Research,185.0,165.0
2024-11-11,UBS,185.0,150.0
2024-11-12,Redburn Atlantic,178.0,0.0
2024-11-12,Mizuho,165.0,140.0
2024-11-13,Citigroup,170.0,150.0
2024-11-14,Wedbush,160.0,138.0
2024-11-14,Raymond James,170.0,140.0
2024-11-14,HSBC,200.0,145.0
2024-11-14,Oppenheimer,175.0,150.0
2024-11-14,Susquehanna,180.0,160.0
2024-11-18,Rosenblatt,200.0,200.0
2024-11-19,Truist Securities,167.0,148.0
2024-11-19,Stifel,180.0,165.0
2024-11-20,Loop Capital,175.0,175.0
2024-11-21,Oppenheimer,175.0,175.0
2024-11-21,B of A Securities,190.0,190.0
2024-11-21,Deutsche Bank,140.0,115.0
2024-11-21,JP Morgan,170.0,155.0
2024-11-21,TD Cowen,175.0,165.0
2024-11-21,Mizuho,175.0,165.0
2024-11-21,Truist Securities,169.0,167.0
2024-11-21,Citigroup,175.0,170.0
2024-11-21,Barclays,160.0,145.0
2024-11-21,Wedbush,175.0,160.0
2024-11-21,Wells Fargo,185.0,165.0
2024-11-21,Craig-Hallum,175.0,165.0
2024-11-21,Melius Research,195.0,185.0
2024-11-21,Needham,160.0,145.0
2024-11-21,Benchmark,190.0,170.0
2024-11-21,Cantor Fitzgerald,175.0,175.0
2024-11-21,Rosenblatt,220.0,200.0
2024-11-21,Goldman Sachs,165.0,150.0
2024-11-21,Evercore ISI Group,190.0,189.0
2024-11-21,Morgan Stanley,168.0,160.0
2024-11-22,Phillip Securities,160.0,155.0
2024-11-22,DA Davidson,135.0,90.0
2024-12-16,Truist Securities,204.0,169.0
2024-12-20,Morgan Stanley,166.0,168.0
2025-01-07,B of A Securities,190.0,190.0
2025-01-07,Benchmark,190.0,190.0
2025-01-08,Rosenblatt,220.0,220.0
2025-01-13,HSBC,185.0,195.0
2025-01-17,Barclays,175.0,160.0
2025-01-27,Cantor Fitzgerald,200.0,200.0
2025-01-28,Tigress Financial,220.0,170.0
2025-01-28,Morgan Stanley,152.0,166.0
2025-02-20,Baird,195.0,195.0
2025-02-20,Keybanc,190.0,180.0
2025-02-24,Rosenblatt,220.0,220.0
2025-02-25,Evercore ISI Group,190.0,190.0
2025-02-27,Rosenblatt,220.0,220.0
2025-02-27,Needham,160.0,160.0
2025-02-27,B of A Securities,200.0,190.0
2025-02-27,Morgan Stanley,162.0,152.0
2025-02-27,Truist Securities,205.0,204.0
2025-02-27,Benchmark,190.0,190.0
2025-02-27,Cantor Fitzgerald,200.0,200.0
2025-02-27,DA Davidson,135.0,135.0
2025-03-14,Mizuho,168.0,175.0
2025-03-19,Susquehanna,180.0,180.0
2025-03-19,Cantor Fitzgerald,200.0,200.0
2025-03-19,Needham,160.0,160.0
2025-03-19,Rosenblatt,220.0,220.0
2025-03-19,B of A Securities,200.0,200.0
2025-03-19,Benchmark,190.0,190.0
2025-03-20,Benchmark,190.0,190.0
2025-03-20,DA Davidson,125.0,135.0
2025-04-09,TD Cowen,140.0,175.0
2025-04-11,Citigroup,150.0,163.0
2025-04-14,DA Davidson,120.0,125.0
2025-04-16,Rosenblatt,200.0,220.0
2025-04-16,DA Davidson,120.0,120.0
2025-04-16,Cantor Fitzgerald,200.0,200.0
2025-04-16,Raymond James,150.0,170.0
2025-04-16,Wedbush,175.0,175.0
2025-04-16,B of A Securities,160.0,200.0
2025-04-16,Evercore ISI Group,190.0,190.0
2025-04-16,Piper Sandler,150.0,175.0
2025-04-17,UBS,180.0,185.0
2025-04-22,Barclays,155.0,175.0
2025-04-23,Rosenblatt,178.0,200.0
2025-04-25,Morgan Stanley,160.0,162.0
2025-04-30,Seaport Global,100.0,0.0
2025-05-12,UBS,175.0,180.0
2025-05-14,B of A Securities,160.0,150.0
2025-05-22,Wedbush,175.0,175.0
2025-05-29,Piper Sandler,180.0,150.0
2025-05-29,Mizuho,170.0,168.0
2025-05-29,Truist Securities,210.0,205.0
2025-05-29,Raymond James,165.0,150.0
2025-05-29,Citigroup,180.0,150.0
2025-05-29,Rosenblatt,200.0,178.0
2025-05-29,Barclays,170.0,155.0
2025-05-29,Morgan Stanley,170.0,160.0
2025-05-29,Needham,160.0,160.0
2025-05-29,B of A Securities,180.0,160.0
2025-05-29,Benchmark,190.0,190.0
2025-05-29,DA Davidson,135.0,120.0
2025-06-16,Oppenheimer,175.0,175.0
2025-06-17,Barclays,200.0,170.0
2025-06-25,Loop Capital,250.0,175.0
2025-07-03,Mizuho,185.0,170.0
2025-07-07,Citigroup,190.0,180.0
2025-07-10,Goldman Sachs,185.0,0.0
2025-07-15,B of A Securities,220.0,180.0
2025-07-15,Melius Research,235.0,205.0
2025-07-15,DZ Bank,195.0,160.0
2025-07-15,Oppenheimer,200.0,175.0
2025-07-16,Mizuho,192.0,185.0
2025-07-16,Needham,200.0,160.0
2025-07-30,Morgan Stanley,200.0,170.0
2025-08-04,B of A Securities,220.0,220.0
2025-08-07,Goldman Sachs,200.0,185.0
2025-08-11,Wells Fargo,220.0,185.0
2025-08-13,Piper Sandler,225.0,180.0
2025-08-14,Mizuho,205.0,192.0
2025-08-18,Morgan Stanley,206.0,200.0
2025-08-18,Cantor Fitzgerald,240.0,200.0
2025-08-19,TD Cowen,235.0,140.0
2025-08-20,Keybanc,215.0,190.0
2025-08-21,UBS,205.0,175.0
2025-08-21,Wedbush,210.0,175.0
2025-08-22,Evercore ISI Group,214.0,190.0
2025-08-25,Stifel,212.0,202.0
2025-08-25,Baird,225.0,195.0
2025-08-28,Citigroup,210.0,190.0
2025-08-28,JP Morgan,215.0,170.0
2025-08-28,DA Davidson,195.0,135.0
2025-08-28,Goldman Sachs,200.0,200.0
2025-08-28,Craig-Hallum,245.0,195.0
2025-08-28,Morgan Stanley,210.0,206.0
2025-08-28,B of A Securities,235.0,220.0
2025-08-28,Oppenheimer,225.0,200.0
2025-08-28,Wedbush,210.0,210.0
2025-08-28,Cantor Fitzgerald,240.0,240.0
2025-08-28,Keybanc,230.0,215.0
2025-08-28,Bernstein,225.0,185.0
2025-08-28,Rosenblatt,215.0,200.0
2025-08-28,Benchmark,220.0,190.0
2025-08-28,Needham,200.0,200.0
2025-08-28,Truist Securities,228.0,210.0
2025-09-04,JP Morgan,215.0,215.0
2025-09-08,Citigroup,200.0,210.0
2025-09-11,DA Davidson,210.0,195.0
2025-09-23,Rosenblatt,215.0,215.0
2025-09-23,Evercore ISI Group,225.0,214.0
2025-09-23,DA Davidson,210.0,210.0
2025-09-25,Barclays,240.0,200.0
2025-09-29,Jefferies,220.0,205.0
2025-09-30,Citigroup,210.0,200.0
2025-09-30,Keybanc,250.0,230.0
2025-10-03,Cantor Fitzgerald,240.0,240.0
2025-10-09,Cantor Fitzgerald,300.0,240.0
2025-10-13,Mizuho,225.0,205.0
2025-10-15,HSBC,320.0,200.0
2025-10-29,B of A Securities,275.0,235.0
2025-10-29,Cantor Fitzgerald,300.0,300.0
2025-10-29,UBS,235.0,205.0
2025-10-29,DA Davidson,250.0,210.0
2025-11-03,Loop Capital,350.0,250.0
2025-11-03,Rosenblatt,240.0,215.0
2025-11-03,Goldman Sachs,240.0,210.0
2025-11-10,Citigroup,220.0,210.0
2025-11-13,Oppenheimer,265.0,225.0
2025-11-13,Susquehanna,230.0,210.0
2025-11-14,Morgan Stanley,220.0,210.0
2025-11-14,Keybanc,250.0,250.0
2025-11-14,Wells Fargo,265.0,220.0
2025-11-18,Stifel,250.0,212.0
2025-11-20,Truist Securities,255.0,228.0
2025-11-20,Citigroup,270.0,220.0
2025-11-20,Barclays,275.0,240.0
2025-11-20,JP Morgan,250.0,215.0
2025-11-20,Jefferies,250.0,240.0
2025-11-20,Oppenheimer,265.0,265.0
2025-11-20,Evercore ISI Group,352.0,261.0
2025-11-20,Susquehanna,250.0,230.0
2025-11-20,Morgan Stanley,235.0,220.0
2025-11-20,Mizuho,245.0,235.0
2025-11-20,Argus Research,220.0,220.0
2025-11-20,Deutsche Bank,215.0,180.0
2025-11-20,Melius Research,320.0,300.0
2025-11-20,Keybanc,275.0,250.0
2025-11-20,Rosenblatt,245.0,240.0
2025-11-20,Benchmark,250.0,220.0
2025-11-20,Wedbush,230.0,210.0
2025-11-20,DA Davidson,250.0,250.0
2025-11-20,Bernstein,275.0,225.0
2025-11-20,Cantor Fitzgerald,300.0,300.0
2025-11-20,Baird,275.0,225.0
2025-12-01,Morgan Stanley,250.0,235.0
2025-12-18,Tigress Financial,350.0,280.0
2025-12-19,Truist Securities,275.0,255.0
2025-12-26,B of A Securities,275.0,275.0
2025-12-26,Bernstein,275.0,275.0
2025-12-26,Baird,275.0,275.0
2025-12-29,Truist Securities,275.0,275.0
2025-12-29,Stifel,250.0,250.0
2026-01-09,Mizuho,275.0,245.0
2026-01-15,RBC Capital,240.0,0.0
2026-01-16,Jefferies,275.0,250.0
2026-02-18,Needham,240.0,240.0
2026-02-23,Wedbush,230.0,230.0
2026-02-23,Keybanc,275.0,275.0
2026-02-23,DA Davidson,250.0,250.0
2026-02-24,HSBC,310.0,320.0
2026-02-26,JP Morgan,265.0,250.0
2026-02-26,Citigroup,300.0,270.0
2026-02-26,Morgan Stanley,260.0,250.0
2026-02-26,Oppenheimer,265.0,265.0
2026-02-26,TD Cowen,235.0,235.0
2026-02-26,Bernstein,300.0,275.0
2026-02-26,DA Davidson,250.0,250.0
2026-02-26,Rosenblatt,300.0,245.0
2026-02-26,Wedbush,300.0,230.0
2026-02-26,Keybanc,275.0,275.0
2026-02-26,Truist Securities,283.0,275.0
2026-02-26,Needham,240.0,240.0
2026-02-26,B of A Securities,300.0,275.0
2026-02-26,Benchmark,250.0,250.0
2026-02-26,RBC Capital,250.0,240.0
2026-03-03,Wedbush,300.0,230.0
2026-03-05,Tigress Financial,360.0,350.0
2026-03-12,Cantor Fitzgerald,300.0,300.0
2026-03-17,RBC Capital,250.0,250.0
2026-03-17,Keybanc,275.0,275.0
2026-03-17,TD Cowen,235.0,235.0
2026-03-17,Cantor Fitzgerald,300.0,300.0
2026-03-17,Benchmark,250.0,250.0
2026-03-17,Rosenblatt,300.0,300.0
2026-03-18,Needham,240.0,240.0
2026-03-18,Rosenblatt,325.0,300.0
2026-03-18,Truist Securities,287.0,283.0
2026-03-19,Raymond James,323.0,291.0
2026-03-23,Cantor Fitzgerald,300.0,300.0
2026-03-23,Rosenblatt,325.0,325.0
2026-03-31,Benchmark,250.0,250.0
2026-05-12,Wells Fargo,315.0,265.0
2026-05-14,Cantor Fitzgerald,350.0,300.0
2026-05-14,RBC Capital,250.0,250.0
2026-05-14,UBS,275.0,245.0
2026-05-15,TD Cowen,275.0,235.0
2026-05-18,DA Davidson,300.0,250.0
2026-05-18,Keybanc,300.0,275.0
2026-05-18,Wedbush,300.0,300.0
2026-05-18,Morgan Stanley,285.0,260.0
2026-05-19,HSBC,325.0,295.0
2026-05-21,UBS,280.0,275.0
2026-05-21,Evercore ISI Group,413.0,352.0
2026-05-21,DA Davidson,300.0,300.0
2026-05-21,Truist Securities,307.0,287.0
2026-05-21,RBC Capital,270.0,250.0
2026-05-21,Cantor Fitzgerald,350.0,350.0
2026-05-21,Stifel,282.0,250.0
2026-05-21,Wedbush,330.0,300.0
2026-05-21,Jefferies,300.0,275.0
2026-05-21,Morgan Stanley,288.0,285.0
2026-05-21,Rosenblatt,325.0,325.0
2026-05-21,Keybanc,310.0,300.0
2026-05-21,Benchmark,335.0,250.0
2026-05-21,B of A Securities,350.0,320.0
2026-05-21,Baird,500.0,300.0
2026-05-21,Needham,270.0,240.0
2026-05-21,JP Morgan,280.0,265.0
2026-05-27,Tigress Financial,425.0,360.0
2026-06-01,DA Davidson,300.0,300.0
2026-06-02,Needham,270.0,270.0
2026-06-05,China Renaissance,319.0,0.0
2026-07-14,Keybanc,330.0,310.0
