Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2018-07-23,184.0,45.14631652832031,2019-07-23,49.95499801635742
2018-07-24,208.0,45.473812103271484,2019-07-24,49.914329528808594
2018-07-25,208.0,45.902645111083984,2019-07-25,49.5196418762207
2018-07-26,208.0,45.75893020629883,2019-07-26,49.69187927246094
2018-07-27,208.0,44.99787902832031,2019-07-29,50.15592956542969
2018-07-30,208.0,44.74577331542969,2019-07-30,49.940650939941406
2018-07-31,208.0,44.835304260253906,2019-07-31,50.95964431762695
2018-08-01,202.0,47.4765625,2019-08-01,49.8569221496582
2018-08-02,206.66666666666666,48.864341735839844,2019-08-02,48.80203628540039
2018-08-03,206.66666666666666,49.00571060180664,2019-08-05,46.247352600097656
2018-08-06,206.66666666666666,49.260169982910156,2019-08-06,47.122825622558594
2018-08-07,206.66666666666666,48.798362731933594,2019-08-07,47.61080551147461
2018-08-08,206.66666666666666,48.83134841918945,2019-08-08,48.66091537475586
2018-08-09,206.66666666666666,49.21540069580078,2019-08-09,48.25992202758789
2018-08-10,206.66666666666666,49.068817138671875,2019-08-12,48.13747024536133
2018-08-13,206.66666666666666,49.38563537597656,2019-08-13,50.17600631713867
2018-08-14,206.66666666666666,49.593719482421875,2019-08-14,48.68251419067383
2018-08-15,206.66666666666666,49.70956802368164,2019-08-15,48.44000244140625
2018-08-16,206.66666666666666,50.43782424926758,2019-08-16,49.58293533325195
2018-08-17,206.66666666666666,51.4450569152832,2019-08-19,50.50736618041992
2018-08-20,206.66666666666666,50.943809509277344,2019-08-20,50.509769439697266
2018-08-21,212.85714285714286,50.84449005126953,2019-08-21,51.05721664428711
2018-08-22,212.85714285714286,50.84686279296875,2019-08-22,51.013999938964844
2018-08-23,212.85714285714286,50.95088195800781,2019-08-23,48.65610885620117
2018-08-24,212.85714285714286,51.10930633544922,2019-08-26,49.580543518066406
2018-08-27,212.85714285714286,51.5301628112793,2019-08-27,49.021080017089844
2018-08-28,212.85714285714286,51.94630432128906,2019-08-28,49.35002136230469
2018-08-29,212.85714285714286,52.72183609008789,2019-08-29,50.18561553955078
2018-08-30,212.85714285714286,53.2065544128418,2019-08-30,50.12077713012695
2018-08-31,212.5,53.821292877197266,2019-09-03,49.39085006713867
2018-09-04,216.66666666666666,53.9938850402832,2019-09-04,50.22883224487305
2018-09-05,223.63636363636363,53.641597747802734,2019-09-05,51.21088790893555
2018-09-06,223.63636363636363,52.750221252441406,2019-09-06,51.20608139038086
2018-09-07,223.63636363636363,52.32463073730469,2019-09-09,51.424583435058594
2018-09-10,223.63636363636363,51.62238693237305,2019-09-10,52.032066345214844
2018-09-11,223.63636363636363,52.927547454833984,2019-09-11,53.68644332885742
2018-09-12,223.63636363636363,52.270225524902344,2019-09-12,53.566375732421875
2018-09-13,227.92307692307693,53.532833099365234,2019-09-13,52.52429962158203
2018-09-14,227.92307692307693,52.92518615722656,2019-09-16,52.800418853759766
2018-09-17,227.92307692307693,51.515995025634766,2019-09-17,52.99250793457031
2018-09-18,227.92307692307693,51.601104736328125,2019-09-18,53.489540100097656
2018-09-19,227.92307692307693,51.631839752197266,2019-09-19,53.0549430847168
2018-09-20,227.92307692307693,52.02433395385742,2019-09-20,52.27936553955078
2018-09-21,227.92307692307693,51.46396255493164,2019-09-23,52.517093658447266
2018-09-24,227.92307692307693,52.20402908325195,2019-09-24,52.26738357543945
2018-09-25,227.92307692307693,52.5350456237793,2019-09-25,53.071746826171875
2018-09-26,227.92307692307693,52.11654281616211,2019-09-26,52.79801940917969
2018-09-27,231.07142857142858,53.187625885009766,2019-09-27,52.54110336303711
2018-09-28,230.0,53.37440872192383,2019-09-30,53.777671813964844
2018-10-01,230.0,53.73381042480469,2019-10-01,53.9265251159668
2018-10-02,230.0,54.21141052246094,2019-10-02,52.57473373413086
2018-10-03,230.0,54.87110900878906,2019-10-03,53.021331787109375
2018-10-04,230.0,53.90641403198242,2019-10-04,54.507598876953125
2018-10-05,230.0,53.03157043457031,2019-10-07,54.519615173339844
2018-10-08,230.0,52.90864181518555,2019-10-08,53.88092041015625
2018-10-09,230.0,53.641597747802734,2019-10-09,54.51241683959961
2018-10-10,230.0,51.15660095214844,2019-10-10,55.24715042114258
2018-10-11,230.0,50.704994201660156,2019-10-11,56.71663284301758
2018-10-12,230.0,52.51613235473633,2019-10-14,56.63499069213867
2018-10-15,230.0,51.39303207397461,2019-10-15,56.502933502197266
2018-10-16,230.0,52.52559280395508,2019-10-16,56.27482604980469
2018-10-17,230.0,52.29860305786133,2019-10-17,56.49333572387695
2018-10-18,230.0,51.07620620727539,2019-10-18,56.76465606689453
2018-10-19,235.0,51.854103088378906,2019-10-21,57.74911880493164
2018-10-22,235.0,52.170928955078125,2019-10-22,57.617042541503906
2018-10-23,235.0,52.6627197265625,2019-10-23,58.39020919799805
2018-10-24,235.0,50.85630416870117,2019-10-24,58.486263275146484
2018-10-25,235.0,51.9699592590332,2019-10-25,59.20658493041992
2018-10-26,235.0,51.14239501953125,2019-10-28,59.799652099609375
2018-10-29,236.76470588235293,50.182456970214844,2019-10-29,58.4166145324707
2018-10-30,236.76470588235293,50.433074951171875,2019-10-30,58.409427642822266
2018-10-31,236.76470588235293,51.74770736694336,2019-10-31,59.73002624511719
2018-11-01,236.76470588235293,52.542144775390625,2019-11-01,61.42522430419922
2018-11-02,234.04347826086956,49.05698013305664,2019-11-04,61.82859802246094
2018-11-05,234.04347826086956,47.664337158203125,2019-11-05,61.73976516723633
2018-11-06,234.04347826086956,48.17978286743164,2019-11-06,61.76616668701172
2018-11-07,234.04347826086956,49.6410026550293,2019-11-07,62.479026794433594
2018-11-08,234.83333333333334,49.4677848815918,2019-11-08,62.65000915527344
2018-11-09,234.83333333333334,48.51398849487305,2019-11-11,63.146141052246094
2018-11-12,234.83333333333334,46.07012939453125,2019-11-12,63.088340759277344
2018-11-13,234.83333333333334,45.60984802246094,2019-11-13,63.692806243896484
2018-11-14,234.44,44.32148361206055,2019-11-14,63.252098083496094
2018-11-15,234.44,45.415279388427734,2019-11-15,64.00349426269531
2018-11-16,234.44,45.91827392578125,2019-11-18,64.3261947631836
2018-11-19,234.44,44.098453521728516,2019-11-19,64.13113403320312
2018-11-20,232.42307692307693,41.99151611328125,2019-11-20,63.384559631347656
2018-11-21,232.42307692307693,41.944053649902344,2019-11-21,63.10038375854492
2018-11-23,232.42307692307693,40.878726959228516,2019-11-25,64.15040588378906
2018-11-26,232.42307692307693,41.43156051635742,2019-11-26,63.649478912353516
2018-11-27,232.42307692307693,41.341400146484375,2019-11-27,64.5044174194336
2018-11-28,232.42307692307693,42.93108367919922,2019-11-29,64.36233520507812
2018-11-29,232.14814814814815,42.60128402709961,2019-11-29,64.36233520507812
2018-11-30,232.14814814814815,42.371131896972656,2019-12-02,63.6181526184082
2018-12-03,232.14814814814815,43.851688385009766,2019-12-03,62.483856201171875
2018-12-04,231.0,41.92271041870117,2019-12-04,63.03533172607422
2018-12-06,228.72413793103448,41.45529556274414,2019-12-06,65.19562530517578
2018-12-07,228.96666666666667,39.97712326049805,2019-12-09,64.28288269042969
2018-12-10,228.03225806451613,40.240482330322266,2019-12-10,64.65857696533203
2018-12-11,228.03225806451613,40.01034164428711,2019-12-11,65.21005249023438
2018-12-12,228.03225806451613,40.121856689453125,2019-12-12,65.3762435913086
2018-12-13,228.03225806451613,40.56079864501953,2019-12-13,66.264892578125
2018-12-14,229.65625,39.26293182373047,2019-12-16,67.39922332763672
2018-12-17,229.65625,38.897560119628906,2019-12-17,67.53167724609375
2018-12-18,229.65625,39.40293502807617,2019-12-18,67.37032318115234
2018-12-19,229.65625,38.17388153076172,2019-12-19,67.43775939941406
2018-12-20,229.65625,37.2105827331543,2019-12-20,67.29808807373047
2018-12-21,229.65625,35.763248443603516,2019-12-23,68.39625549316406
2018-12-24,229.65625,34.837913513183594,2019-12-24,68.4612808227539
2018-12-26,229.65625,37.29125213623047,2019-12-26,69.81961059570312
2018-12-27,229.65625,37.04924011230469,2019-12-27,69.7930908203125
2018-12-28,229.65625,37.06822967529297,2019-12-30,70.20730590820312
2018-12-31,229.65625,37.42649459838867,2019-12-31,70.72028350830078
2019-01-02,229.65625,37.46919250488281,2020-01-02,72.33386993408203
2019-01-03,220.9,33.736995697021484,2020-01-03,71.63064575195312
2019-01-04,219.65853658536585,35.17721176147461,2020-01-06,72.20143127441406
2019-01-07,219.65853658536585,35.09890365600586,2020-01-07,71.8618392944336
2019-01-08,219.65853658536585,35.768001556396484,2020-01-08,73.017822265625
2019-01-09,219.65853658536585,36.375396728515625,2020-01-09,74.56878662109375
2019-01-10,219.65853658536585,36.49168395996094,2020-01-10,74.73735809326172
2019-01-11,219.65853658536585,36.13339614868164,2020-01-13,76.33409118652344
2019-01-14,219.65853658536585,35.59005355834961,2020-01-14,75.30333709716797
2019-01-15,219.65853658536585,36.31846237182617,2020-01-15,74.9806137084961
2019-01-16,219.65853658536585,36.76215744018555,2020-01-16,75.91986846923828
2019-01-17,219.65853658536585,36.980438232421875,2020-01-17,76.76036834716797
2019-01-18,219.65853658536585,37.208221435546875,2020-01-21,76.24016571044922
2019-01-22,220.25641025641025,36.3730354309082,2020-01-22,76.51229095458984
2019-01-23,220.25641025641025,36.520145416259766,2020-01-23,76.88078308105469
2019-01-24,220.25641025641025,36.23067092895508,2020-01-24,76.65922546386719
2019-01-25,220.25641025641025,37.431243896484375,2020-01-27,74.40503692626953
2019-01-28,220.25641025641025,37.08483123779297,2020-01-28,76.50989532470703
2019-01-29,222.11111111111111,36.70045852661133,2020-01-29,78.11143493652344
2019-01-30,211.69642857142858,39.20836639404297,2020-01-30,77.99825286865234
2019-01-31,211.69642857142858,39.49072265625,2020-01-31,74.5398941040039
2019-02-01,211.69642857142858,39.50969314575195,2020-02-03,74.33519744873047
2019-02-04,211.69642857142858,40.631980895996094,2020-02-04,76.78926086425781
2019-02-05,211.69642857142858,41.327171325683594,2020-02-05,77.41544342041016
2019-02-06,211.69642857142858,41.341400146484375,2020-02-06,78.32095336914062
2019-02-07,211.69642857142858,40.55842971801758,2020-02-07,77.25634002685547
2019-02-08,211.69642857142858,40.60607147216797,2020-02-10,77.62328338623047
2019-02-11,211.69642857142858,40.372535705566406,2020-02-11,77.15496826171875
2019-02-12,211.69642857142858,40.7204475402832,2020-02-12,78.98722076416016
2019-02-13,211.69642857142858,40.55126953125,2020-02-13,78.42475128173828
2019-02-14,211.69642857142858,40.69901657104492,2020-02-14,78.4440689086914
2019-02-15,211.69642857142858,40.608463287353516,2020-02-18,77.00772094726562
2019-02-19,210.7621951219512,40.729984283447266,2020-02-19,78.12301635742188
2019-02-20,210.7621951219512,40.992103576660156,2020-02-20,77.32152557373047
2019-02-21,210.7621951219512,40.760955810546875,2020-02-21,75.57135009765625
2019-02-22,210.7621951219512,41.216087341308594,2020-02-24,71.98169708251953
2019-02-25,210.7621951219512,41.516319274902344,2020-02-25,69.54351043701172
2019-02-26,210.7621951219512,41.54015350341797,2020-02-26,70.64673614501953
2019-02-27,210.7621951219512,41.668827056884766,2020-02-27,66.0286865234375
2019-02-28,210.78125,41.25897216796875,2020-02-28,65.99003601074219
2019-03-01,210.78125,41.692657470703125,2020-03-02,72.1337890625
2019-03-04,209.77564102564102,41.90235137939453,2020-03-03,69.84288024902344
2019-03-05,207.3310810810811,41.82608413696289,2020-03-04,73.08250427246094
2019-03-06,207.3310810810811,41.58543395996094,2020-03-05,70.71190643310547
2019-03-07,207.3310810810811,41.10409164428711,2020-03-06,69.77285766601562
2019-03-08,207.3310810810811,41.201786041259766,2020-03-09,64.25438690185547
2019-03-11,207.3310810810811,42.62911605834961,2020-03-10,68.882080078125
2019-03-12,207.3310810810811,43.10807418823242,2020-03-11,66.48976135253906
2019-03-13,204.80714285714285,43.29869842529297,2020-03-12,59.92359161376953
2019-03-14,205.22916666666666,43.780025482177734,2020-03-13,67.1029281616211
2019-03-15,205.22916666666666,44.349517822265625,2020-03-16,58.470333099365234
2019-03-18,205.22916666666666,44.80226516723633,2020-03-17,61.04128646850586
2019-03-19,205.22916666666666,44.44721984863281,2020-03-18,59.547000885009766
2019-03-20,205.22916666666666,44.83563232421875,2020-03-19,59.090763092041016
2019-03-21,206.3653846153846,46.48694610595703,2020-03-20,55.33933639526367
2019-03-22,206.3653846153846,45.52427673339844,2020-03-23,54.163700103759766
2019-03-25,206.3653846153846,44.97382736206055,2020-03-24,59.597694396972656
2019-03-26,207.28488372093022,44.509178161621094,2020-03-25,59.269386291503906
