Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2016-02-02,17.0,10.148201942443848,2017-02-01,15.751115798950195
2016-02-03,17.0,10.005009651184082,2017-02-02,15.778949737548828
2016-02-04,17.0,10.36755657196045,2017-02-03,15.942119598388672
2016-02-05,17.0,9.776519775390625,2017-02-06,15.973048210144043
2016-02-08,17.0,9.281442642211914,2017-02-07,15.922788619995117
2016-02-09,17.0,9.11768913269043,2017-02-08,15.998564720153809
2016-02-10,17.0,9.078845977783203,2017-02-09,15.878706932067871
2016-02-11,17.0,8.858731269836426,2017-02-10,15.89262580871582
2016-02-12,17.0,9.266210556030273,2017-02-13,15.984649658203125
2016-02-16,17.0,9.615044593811035,2017-02-15,15.928972244262695
2016-02-17,17.0,9.95322036743164,2017-02-16,16.09832191467285
2016-02-18,17.0,9.678261756896973,2017-02-17,16.27076530456543
2016-02-19,17.0,9.800130844116211,2017-02-21,16.451709747314453
2016-02-22,17.0,9.950173377990723,2017-02-21,16.451709747314453
2016-02-23,17.0,9.761283874511719,2017-02-22,16.560752868652344
2016-02-24,16.933333333333334,9.927323341369629,2017-02-23,16.28391456604004
2016-02-25,16.933333333333334,10.08955192565918,2017-02-24,16.26767349243164
2016-02-26,16.933333333333334,10.138298988342285,2017-02-27,16.492700576782227
2016-02-29,16.933333333333334,10.203802108764648,2017-02-28,16.310976028442383
2016-03-01,16.933333333333334,10.543497085571289,2017-03-01,16.63652992248535
2016-03-02,16.933333333333334,10.432294845581055,2017-03-02,16.802791595458984
2016-03-03,16.933333333333334,10.459714889526367,2017-03-03,16.882442474365234
2016-03-04,17.7,11.12463665008545,2017-03-06,16.85305404663086
2016-03-07,17.7,10.930410385131836,2017-03-07,16.954349517822266
2016-03-08,17.7,10.634893417358398,2017-03-08,16.983739852905273
2016-03-09,17.7,10.812357902526855,2017-03-09,17.16778564453125
2016-03-10,17.7,10.999722480773926,2017-03-10,17.503389358520508
2016-03-11,17.7,11.334847450256348,2017-03-13,17.511123657226562
2016-03-14,17.7,11.283056259155273,2017-03-14,17.348726272583008
2016-03-15,17.7,11.30819034576416,2017-03-15,17.470911026000977
2016-03-16,17.7,11.35785961151123,2017-03-16,17.272829055786133
2016-03-17,17.7,11.580998420715332,2017-03-17,17.181169509887695
2016-03-18,17.7,11.652830123901367,2017-03-20,17.185827255249023
2016-03-21,17.7,11.68339729309082,2017-03-21,16.780338287353516
2016-03-22,17.7,11.826300621032715,2017-03-22,16.889097213745117
2016-03-23,17.7,11.691041946411133,2017-03-23,16.845592498779297
2016-03-24,17.7,11.691801071166992,2017-03-24,17.009489059448242
2016-03-28,17.7,11.699447631835938,2017-03-28,17.163301467895508
2016-03-29,17.7,11.778154373168945,2017-03-29,17.191261291503906
2016-03-30,17.7,11.992122650146484,2017-03-30,17.092609405517578
2016-03-31,17.7,11.806427001953125,2017-03-31,17.00872230529785
2016-04-01,17.7,12.05860424041748,2017-04-03,16.996288299560547
2016-04-04,17.7,11.921817779541016,2017-04-04,17.00872230529785
2016-04-05,17.7,11.846931457519531,2017-04-05,16.86656379699707
2016-04-06,17.7,12.038736343383789,2017-04-06,16.895305633544922
2016-04-07,17.7,11.842342376708984,2017-04-07,16.953563690185547
2016-04-08,17.7,11.932519912719727,2017-04-10,16.93569564819336
2016-04-11,17.7,11.891251564025879,2017-04-11,16.89919090270996
2016-04-12,17.7,11.877498626708984,2017-04-12,16.25056266784668
2016-04-13,17.7,12.186988830566406,2017-04-13,16.415239334106445
2016-04-14,17.7,12.136551856994629,2017-04-17,16.613325119018555
2016-04-15,17.7,11.882083892822266,2017-04-17,16.613325119018555
2016-04-18,17.7,11.913415908813477,2017-04-18,16.55352020263672
2016-04-19,17.7,11.544320106506348,2017-04-19,16.594684600830078
2016-04-20,17.7,11.709380149841309,2017-04-20,16.950456619262695
2016-04-21,17.7,11.565714836120605,2017-04-21,16.907733917236328
2016-04-22,17.7,11.487770080566406,2017-04-24,17.185827255249023
2016-04-25,17.7,11.393777847290039,2017-04-25,17.33807945251465
2016-04-26,17.7,11.5206298828125,2017-04-26,17.219999313354492
2016-04-27,17.7,11.579472541809082,2017-04-27,17.329532623291016
2016-04-28,17.7,11.308953285217285,2017-04-28,17.15242576599121
2016-04-29,17.7,11.13778305053711,2017-05-01,17.19204330444336
2016-05-02,17.65,11.162997245788574,2017-05-02,17.512859344482422
2016-05-03,17.65,10.942916870117188,2017-05-03,17.470134735107422
2016-05-04,17.65,10.85656452178955,2017-05-04,17.353612899780273
2016-05-05,17.65,10.895540237426758,2017-05-05,17.59053611755371
2016-05-06,17.65,10.842812538146973,2017-05-08,17.484115600585938
2016-05-09,17.65,10.881782531738281,2017-05-09,17.746675491333008
2016-05-10,17.65,11.050664901733398,2017-05-10,17.969614028930664
2016-05-11,17.65,10.99259090423584,2017-05-11,17.950973510742188
2016-05-12,17.65,10.77785587310791,2017-05-12,18.329265594482422
2016-05-13,17.65,10.702203750610352,2017-05-15,18.567745208740234
2016-05-16,17.65,10.90088939666748,2017-05-16,18.695920944213867
2016-05-17,17.56153846153846,10.787787437438965,2017-05-17,17.957963943481445
2016-05-18,17.56153846153846,10.994879722595215,2017-05-18,18.461332321166992
2016-05-19,17.56153846153846,10.90776538848877,2017-05-19,18.184789657592773
2016-05-20,17.56153846153846,11.212669372558594,2017-05-22,18.517253875732422
2016-05-23,17.56153846153846,11.317360877990723,2017-05-23,18.374326705932617
2016-05-24,17.56153846153846,11.571067810058594,2017-05-24,18.61202621459961
2016-05-25,17.56153846153846,11.73536205291748,2017-05-25,18.709897994995117
2016-05-26,17.56153846153846,11.693334579467773,2017-05-26,18.737092971801758
2016-05-27,17.56153846153846,11.714729309082031,2017-05-30,18.629114151000977
2016-05-31,17.56153846153846,11.795730590820312,2017-05-31,18.602703094482422
2016-06-01,17.56153846153846,11.827061653137207,2017-06-01,18.22284698486328
2016-06-02,17.56153846153846,11.837760925292969,2017-06-02,19.77178192138672
2016-06-03,18.4,12.42234992980957,2017-06-05,19.591564178466797
2016-06-06,18.4,12.443747520446777,2017-06-06,19.719730377197266
2016-06-07,18.4,12.596583366394043,2017-06-07,19.752355575561523
2016-06-08,18.4,12.509468078613281,2017-06-08,19.804405212402344
2016-06-09,18.4,12.54308795928955,2017-06-09,18.902542114257812
2016-06-10,18.4,12.289386749267578,2017-06-12,18.850500106811523
2016-06-13,18.4,12.227489471435547,2017-06-13,18.871469497680664
2016-06-14,18.4,12.149543762207031,2017-06-14,18.685039520263672
2016-06-15,18.4,12.1426420211792,2017-06-15,18.565692901611328
2016-06-16,18.4,12.160274505615234,2017-06-16,18.42994499206543
2016-06-17,18.4,11.958666801452637,2017-06-19,18.812196731567383
2016-06-20,18.4,12.029956817626953,2017-06-20,18.721702575683594
2016-06-21,18.4,11.944100379943848,2017-06-21,19.121898651123047
2016-06-22,18.4,11.892739295959473,2017-06-22,19.037649154663086
2016-06-23,18.4,12.15950870513916,2017-06-23,19.1328182220459
2016-06-24,18.4,11.400591850280762,2017-06-26,18.937007904052734
2016-06-27,18.4,11.01040267944336,2017-06-27,18.35818099975586
2016-06-28,18.4,11.481082916259766,2017-06-28,18.804399490356445
2016-06-29,18.4,11.88200569152832,2017-06-29,18.257543563842773
2016-06-30,18.4,11.91266918182373,2017-06-30,18.180313110351562
2016-07-01,18.4,11.822212219238281,2017-07-03,17.923662185668945
2016-07-05,18.4,11.556977272033691,2017-07-05,18.06797981262207
2016-07-06,18.4,11.54701042175293,2017-07-06,18.33555793762207
2016-07-07,18.4,11.574604988098145,2017-07-07,18.69284439086914
2016-07-08,18.4,11.892739295959473,2017-07-10,18.86056900024414
2016-07-11,18.4,12.062919616699219,2017-07-11,18.791913986206055
2016-07-12,18.4,12.157206535339355,2017-07-12,19.223316192626953
2016-07-13,18.4,12.066751480102539,2017-07-13,19.292743682861328
2016-07-14,18.4,12.32585620880127,2017-07-14,19.52521514892578
2016-07-15,18.4,12.35422134399414,2017-07-17,19.4261417388916
2016-07-18,18.4,12.443909645080566,2017-07-18,19.57123565673828
2016-07-19,18.4,12.305926322937012,2017-07-19,19.845834732055664
2016-07-20,18.4,12.469972610473633,2017-07-20,19.770164489746094
2016-07-21,18.4,12.296724319458008,2017-07-21,19.74520492553711
2016-07-22,18.4,12.239996910095215,2017-07-24,19.738962173461914
2016-07-25,18.4,12.248431205749512,2017-07-25,19.83803367614746
2016-07-26,18.4,12.528997421264648,2017-07-26,20.0494441986084
2016-07-27,18.4,12.699179649353027,2017-07-27,19.57670021057129
2016-07-28,18.4,12.589560508728027,2017-07-28,19.531457901000977
2016-07-29,18.4,12.417078018188477,2017-07-31,19.24203872680664
2016-08-01,18.458333333333332,12.534367561340332,2017-08-01,19.37699317932129
2016-08-02,18.458333333333332,12.486839294433594,2017-08-02,19.764705657958984
2016-08-03,18.458333333333332,12.580357551574707,2017-08-03,19.52521514892578
2016-08-04,18.458333333333332,12.80113697052002,2017-08-04,19.437843322753906
2016-08-05,18.458333333333332,13.041074752807617,2017-08-07,19.692943572998047
2016-08-08,18.458333333333332,12.905391693115234,2017-08-08,19.608686447143555
2016-08-09,18.458333333333332,13.121564865112305,2017-08-09,19.437843322753906
2016-08-10,18.458333333333332,13.17369270324707,2017-08-10,18.77787208557129
2016-08-11,18.458333333333332,13.192092895507812,2017-08-11,19.047800064086914
2016-08-12,18.458333333333332,13.221220970153809,2017-08-14,19.57357406616211
2016-08-15,18.52173913043478,13.456565856933594,2017-08-15,19.790447235107422
2016-08-16,18.52173913043478,13.215853691101074,2017-08-16,19.76938247680664
2016-08-17,18.52173913043478,13.26414966583252,2017-08-17,19.264659881591797
2016-08-18,18.52173913043478,13.33314323425293,2017-08-18,19.453445434570312
2016-08-19,18.52173913043478,13.409802436828613,2017-08-21,19.472946166992188
2016-08-22,18.52173913043478,13.486461639404297,2017-08-22,19.907455444335938
2016-08-23,18.6,13.594547271728516,2017-08-23,20.042421340942383
2016-08-24,18.6,13.438169479370117,2017-08-24,19.89654541015625
2016-08-25,18.6,13.494894027709961,2017-08-25,19.158567428588867
