ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2020-09-01,RBC Capital,290.0,158.35000610351562,2021-09-01,244.69667053222656
2020-09-02,B of A Securities,550.0,149.1233367919922,2021-09-02,244.1300048828125
2020-09-04,Oppenheimer,451.0,139.44000244140625,2021-09-07,250.97332763671875
2020-09-08,Bernstein,180.0,110.06999969482422,2021-09-08,251.2899932861328
2020-09-11,UBS,325.0,124.23999786376953,2021-09-13,247.6666717529297
2020-09-16,Credit Suisse,400.0,147.25332641601562,2021-09-16,252.3300018310547
2020-09-16,Deutsche Bank,400.0,147.25332641601562,2021-09-16,252.3300018310547
2020-09-18,Piper Sandler,515.0,147.38333129882812,2021-09-20,243.38999938964844
2020-09-18,Wedbush,475.0,147.38333129882812,2021-09-20,243.38999938964844
2020-09-23,Deutsche Bank,500.0,126.78666687011719,2021-09-23,251.2133331298828
2020-09-23,Canaccord Genuity,377.0,126.78666687011719,2021-09-23,251.2133331298828
2020-09-23,Baird,360.0,126.78666687011719,2021-09-23,251.2133331298828
2020-10-05,JP Morgan,75.0,141.89332580566406,2021-10-05,260.1966552734375
2020-10-08,New Street Research,578.0,141.97332763671875,2021-10-08,261.8299865722656
2020-10-13,Citigroup,117.0,148.88333129882812,2021-10-13,270.3599853515625
2020-10-14,Goldman Sachs,450.0,153.76666259765625,2021-10-14,272.7733459472656
2020-10-15,Baird,450.0,149.6266632080078,2021-10-15,281.010009765625
2020-10-16,Morgan Stanley,333.0,146.55667114257812,2021-10-18,290.03668212890625
2020-10-19,Wedbush,500.0,143.61000061035156,2021-10-19,288.0899963378906
2020-10-22,JMP Securities,516.0,141.92999267578125,2021-10-22,303.2266540527344
2020-10-22,Baird,488.0,141.92999267578125,2021-10-22,303.2266540527344
2020-10-22,Canaccord Genuity,419.0,141.92999267578125,2021-10-22,303.2266540527344
2020-10-22,Oppenheimer,486.0,141.92999267578125,2021-10-22,303.2266540527344
2020-10-23,Morgan Stanley,360.0,140.2100067138672,2021-10-25,341.6199951171875
2020-10-23,Daiwa Capital,430.0,140.2100067138672,2021-10-25,341.6199951171875
2020-10-27,Citigroup,137.0,141.55999755859375,2021-10-27,345.9533386230469
2020-11-17,B of A Securities,500.0,147.20333862304688,2021-11-17,363.0033264160156
2020-11-18,Morgan Stanley,540.0,162.2133331298828,2021-11-18,365.4599914550781
2020-11-23,Wedbush,560.0,173.9499969482422,2021-11-23,369.6766662597656
2020-12-03,Goldman Sachs,780.0,197.7933349609375,2021-12-03,338.3233337402344
2020-12-09,JP Morgan,90.0,201.4933319091797,2021-12-09,334.6000061035156
2020-12-10,New Street Research,578.0,209.02333068847656,2021-12-10,339.010009765625
2020-12-11,Jefferies,650.0,203.3300018310547,2021-12-13,322.13665771484375
2020-12-18,CFRA,750.0,231.6666717529297,2021-12-20,299.9800109863281
