ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2024-06-07,Jefferies,957.0,838.2821044921875,2025-06-09,768.2752685546875
2024-06-11,Cantor Fitzgerald,885.0,853.89404296875,2025-06-11,802.9299926757812
2024-06-12,Cantor Fitzgerald,885.0,855.3536987304688,2025-06-12,806.3260498046875
2024-06-17,Cantor Fitzgerald,885.0,872.81982421875,2025-06-17,785.6820068359375
2024-06-20,Cantor Fitzgerald,885.0,873.7862548828125,2025-06-20,757.372314453125
2024-06-24,Jefferies,1015.0,877.8495483398438,2025-06-24,772.6145629882812
2024-06-24,Cantor Fitzgerald,885.0,877.8495483398438,2025-06-24,772.6145629882812
2024-06-24,B of A Securities,1000.0,877.8495483398438,2025-06-24,772.6145629882812
2024-06-25,Cantor Fitzgerald,885.0,892.1497192382812,2025-06-25,786.734619140625
2024-06-25,Truist Securities,1000.0,892.1497192382812,2025-06-25,786.734619140625
2024-06-26,Cantor Fitzgerald,885.0,888.8458862304688,2025-06-26,789.5347290039062
2024-07-01,Cantor Fitzgerald,885.0,901.7753295898438,2025-07-01,770.4498901367188
2024-07-03,BMO Capital,1001.0,885.7294311523438,2025-07-03,775.1863403320312
2024-07-05,Morgan Stanley,1023.0,901.9725952148438,2025-07-07,767.441162109375
2024-07-10,Barclays,1025.0,926.8353271484375,2025-07-10,785.09619140625
2024-07-11,JP Morgan,1000.0,921.2730712890625,2025-07-11,787.439697265625
2024-07-11,Berenberg,1000.0,921.2730712890625,2025-07-11,787.439697265625
2024-07-15,Cantor Fitzgerald,885.0,937.3682861328125,2025-07-15,766.3289794921875
2024-07-24,Cantor Fitzgerald,885.0,848.0359497070312,2025-07-24,799.7723388671875
2024-08-05,Guggenheim,884.0,764.5814819335938,2025-08-05,760.5697631835938
2024-08-05,Cantor Fitzgerald,885.0,764.5814819335938,2025-08-05,760.5697631835938
2024-08-09,B of A Securities,1125.0,879.3978271484375,2025-08-11,630.7579956054688
2024-08-09,BMO Capital,1101.0,879.3978271484375,2025-08-11,630.7579956054688
2024-08-09,Wells Fargo,1000.0,879.3978271484375,2025-08-11,630.7579956054688
2024-08-12,Deutsche Bank,1025.0,872.198486328125,2025-08-12,634.9384155273438
2024-08-14,Berenberg,1050.0,918.846923828125,2025-08-14,679.622314453125
2024-08-16,Guggenheim,1030.0,910.6892700195312,2025-08-18,694.6690673828125
2024-08-19,Cantor Fitzgerald,885.0,910.3831787109375,2025-08-19,699.80419921875
2024-08-27,Morgan Stanley,1106.0,942.6481323242188,2025-08-27,730.6141357421875
2024-09-09,Cantor Fitzgerald,885.0,897.0109252929688,2025-09-09,746.9745483398438
2024-09-13,JP Morgan,1100.0,912.2597045898438,2025-09-15,744.5663452148438
2024-09-16,Cantor Fitzgerald,885.0,912.0917358398438,2025-09-16,761.0062866210938
2024-10-03,Deutsche Bank,1025.0,874.5726318359375,2025-10-03,835.80224609375
2024-10-10,Truist Securities,1033.0,899.4009399414062,2025-10-10,829.453125
2024-10-17,Bernstein,1100.0,905.7512817382812,2025-10-17,798.941650390625
2024-10-25,Citigroup,1250.0,881.6339721679688,2025-10-27,822.4074096679688
2024-10-31,B of A Securities,1100.0,819.4544677734375,2025-10-31,858.6808471679688
2024-10-31,Barclays,975.0,819.4544677734375,2025-10-31,858.6808471679688
2024-11-04,Deutsche Bank,1015.0,796.1470947265625,2025-11-04,902.4677734375
2024-11-15,Wolfe Research,1000.0,738.1705322265625,2025-11-17,1018.2448120117188
2025-01-28,Citigroup,1190.0,796.3279418945312,2026-01-28,1020.337646484375
2025-01-28,Wells Fargo,970.0,796.3279418945312,2026-01-28,1020.337646484375
2025-02-03,Truist Securities,1038.0,801.70947265625,2026-02-03,1000.0664672851562
2025-03-05,Wells Fargo,1100.0,921.3009033203125,2026-03-05,981.5703125
2025-04-08,Goldman Sachs,888.0,719.6635131835938,2026-04-08,951.6618041992188
2025-04-09,Morgan Stanley,1124.0,746.8848266601562,2026-04-09,953.5485229492188
2025-04-14,Guggenheim,928.0,747.5188598632812,2026-04-14,920.9147338867188
2025-04-22,Cantor Fitzgerald,975.0,820.0462036132812,2026-04-22,919.8964233398438
2025-04-28,HSBC,700.0,869.3456420898438,2026-04-28,872.498046875
2025-05-02,UBS,1050.0,816.1616821289062,2026-05-04,966.2666625976562
2025-06-20,Guggenheim,936.0,757.372314453125,2026-06-22,1102.0799560546875
2025-07-10,Morgan Stanley,1135.0,785.09619140625,2026-07-10,1188.5799560546875
2025-07-11,Guggenheim,942.0,787.439697265625,2026-07-13,1181.8699951171875
2025-08-08,JP Morgan,1100.0,621.2553100585938,,
2025-08-08,UBS,895.0,621.2553100585938,,
2025-08-11,Deutsche Bank,900.0,630.7579956054688,,
2025-08-13,Cantor Fitzgerald,825.0,655.8504638671875,,
2025-08-13,Guggenheim,875.0,655.8504638671875,,
2025-08-27,HSBC,700.0,730.6141357421875,,
2025-09-16,JP Morgan,1050.0,761.0062866210938,,
2025-09-17,Berenberg,830.0,756.448486328125,,
2025-10-03,Morgan Stanley,1023.0,835.80224609375,,
2025-10-08,Guggenheim,948.0,841.6238403320312,,
2025-10-16,Guggenheim,948.0,815.4114990234375,,
2025-10-31,Cantor Fitzgerald,985.0,858.6808471679688,,
2025-11-06,BMO Capital,1100.0,932.899658203125,,
2025-11-07,UBS,1080.0,919.8929443359375,,
2025-11-10,Leerink Partners,1104.0,961.958251953125,,
2025-11-10,Freedom Broker,950.0,961.958251953125,,
2025-11-12,Citigroup,1500.0,1012.8505859375,,
2025-11-13,Morgan Stanley,1171.0,1017.9158935546875,,
2025-11-18,JP Morgan,1150.0,1026.5665283203125,,
2025-11-19,Truist Securities,1182.0,1046.0504150390625,,
2025-11-24,Bernstein,1300.0,1066.5408935546875,,
2025-11-24,Morgan Stanley,1290.0,1066.5408935546875,,
2025-12-03,Guggenheim,1163.0,1030.064697265625,,
2025-12-04,BMO Capital,1200.0,1011.0591430664062,,
2025-12-10,Wells Fargo,1200.0,990.2796630859375,,
2025-12-15,B of A Securities,1268.0,1058.5977783203125,,
2026-01-20,Guggenheim,1161.0,1037.7685546875,,
2026-02-02,Freedom Broker,1050.0,1040.5989990234375,,
2026-02-05,JP Morgan,1300.0,1017.3876953125,,
2026-02-05,Cantor Fitzgerald,1205.0,1017.3876953125,,
2026-02-05,Morgan Stanley,1313.0,1017.3876953125,,
2026-02-05,Wells Fargo,1280.0,1017.3876953125,,
2026-02-09,Deutsche Bank,1285.0,1041.1370849609375,,
2026-02-10,Freedom Broker,1200.0,1021.5336303710938,,
2026-02-20,Barclays,1350.0,1007.7852172851562,,
2026-02-25,RBC Capital,1250.0,1027.06201171875,,
2026-03-17,HSBC,850.0,928.751220703125,,
2026-03-30,Guggenheim,1163.0,885.1063842773438,,
2026-04-02,B of A Securities,1294.0,933.9722290039062,,
2026-04-10,Morgan Stanley,1327.0,937.8555297851562,,
2026-04-22,Guggenheim,1183.0,919.8964233398438,,
2026-05-01,Cantor Fitzgerald,1230.0,961.674560546875,,
2026-05-04,Wolfe Research,1325.0,966.2666625976562,,
2026-05-05,Guggenheim,1183.0,987.170654296875,,
2026-05-05,Barclays,1400.0,987.170654296875,,
2026-05-26,B of A Securities,1251.0,1064.739990234375,,
2026-06-09,Jefferies,1350.0,1144.6800537109375,,
2026-06-25,Leerink Partners,1232.0,1127.68994140625,,
2026-07-06,Cantor Fitzgerald,1350.0,1200.06005859375,,
2026-07-07,JP Morgan,1400.0,1235.56005859375,,
2026-07-08,Morgan Stanley,1347.0,1215.8299560546875,,
2026-07-08,Truist Securities,1370.0,1215.8299560546875,,
2026-07-08,RBC Capital,1500.0,1215.8299560546875,,
2026-07-10,B of A Securities,1334.0,1188.5799560546875,,
2026-07-13,Guggenheim,1273.0,1181.8699951171875,,
2026-07-13,UBS,1425.0,1181.8699951171875,,
2026-07-14,Bernstein,1385.0,1152.5400390625,,
2026-07-15,Citigroup,1600.0,1156.6300048828125,,
